Server_Name,NumOfSocket,CPU_Type,CPU_Clock(GHz),CPU_Cores,CPU_Threads,CPU_Mem(GB),CPU_L3_Cache(MB),GPU_Type,GPU_Clock(GHz),NumOfSM,SP/SM,GPU_Mem(GB),Available_GPU_Mem(GB),GPU_L2_Cache(MB),CC,NumOfCE,PCIe,Total_Workload,nthreads,Initial_GPU_Workload,CPU/GPU_Workload_Ratio,Exe_Time
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,1000,2,3152321698.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,2000,0.5,3236591388.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,2000,1,3100668997.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,2000,1.5,3169938486.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,2000,2,3278583216.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,3000,0.5,3128541549.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,3000,1,3281947510.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,3000,1.5,3288039291.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,3000,2,3559231356.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,4000,0.5,3253599607.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,4000,1,3198106323.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,4000,1.5,3193319473.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,6,4000,2,3280869967.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,1000,0.5,3927463648.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,1000,1,4105444269.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,1000,1.5,4077459817.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,1000,2,4075885186.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,2000,0.5,3753646259.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,2000,1,3903463682.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,2000,1.5,3776585748.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,2000,2,3772818242.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,3000,0.5,4100731626.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,3000,1,3810946397.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,3000,1.5,3708708378.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,3000,2,4012827730.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,4000,0.5,3979317987.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,4000,1,3948092840.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,4000,1.5,4055553753.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,6,4000,2,3947821466.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,1000,0.5,4865241663.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,1000,1,4709506091.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,1000,1.5,4702871549.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,1000,2,4824586830.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,2000,0.5,4705224527.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,2000,1,4698339564.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,2000,1.5,4609959169.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,2000,2,4769544541.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,3000,0.5,4489058342.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,3000,1,4648620561.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,3000,1.5,4862099828.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,3000,2,4808648685.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,4000,0.5,4428255492.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,4000,1,5278242502.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,4000,1.5,4717794257.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,6,4000,2,4639315039.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,1000,0.5,5668747050.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,1000,1,5623942079.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,1000,1.5,5516757343.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,1000,2,5407169991.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,2000,0.5,5372051828.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,2000,1,5741346517.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,2000,1.5,5386786524.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,2000,2,5691776941.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,3000,0.5,5415234465.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,3000,1,5825222163.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,3000,1.5,5361511088.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,3000,2,5555805354.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,4000,0.5,5687502466.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,4000,1,5728740534.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,4000,1.5,5589829127.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,25000,6,4000,2,6074771928.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,1000,0.5,6260130009.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,1000,1,6320210187.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,1000,1.5,6246796975.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,1000,2,6604980132.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,2000,0.5,6130591764.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,2000,1,6600067205.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,2000,1.5,6423952447.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,2000,2,6475671827.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,3000,0.5,6187779162.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,3000,1,6286755909.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,3000,1.5,6421745520.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,3000,2,6626934249.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,4000,0.5,7035174881.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,4000,1,6183854637.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,4000,1.5,6183363499.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,27000,6,4000,2,6183849117.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,1000,0.5,7668579477.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,1000,1,7721304549.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,1000,1.5,7176204694.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,1000,2,7583296494.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,2000,0.5,7244841995.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,2000,1,7474477918.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,2000,1.5,7168830610.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,2000,2,7171749121.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,3000,0.5,7554349114.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,3000,1,7352019651.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,3000,1.5,7416211713.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,3000,2,7436009239.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,4000,0.5,7548376280.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,4000,1,7335095997.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,4000,1.5,7328241623.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,29000,6,4000,2,7361042116.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,1000,0.5,8704381292.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,1000,1,8375941888.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,1000,1.5,8441035587.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,1000,2,8226524987.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,2000,0.5,8477474104.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,2000,1,8985752405.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,2000,1.5,8204693547.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,2000,2,8194268309.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,3000,0.5,8103375921.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,3000,1,8472441383.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,3000,1.5,8080647069.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,3000,2,8422679498.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,4000,0.5,8067120776.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,4000,1,8286252101.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,4000,1.5,8285710116.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,31000,6,4000,2,8482055238.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,1000,0.5,9287689124.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,1000,1,9670257999.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,1000,1.5,9427496140.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,1000,2,9895963638.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,2000,0.5,9517772558.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,2000,1,9660871436.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,2000,1.5,9867916495.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,2000,2,9679064388.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,3000,0.5,9291100994.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,3000,1,10119500544.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,3000,1.5,9768002467.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,3000,2,9729302080.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,4000,0.5,9361628990.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,4000,1,9697011791.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,4000,1.5,9273683399.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,33000,6,4000,2,9447191560.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,1000,0.5,10745091849.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,1000,1,10721092244.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,1000,1.5,10835743116.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,1000,2,10684521088.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,2000,0.5,10537121983.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,2000,1,10786117221.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,2000,1.5,11055360224.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,2000,2,11054810649.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,3000,0.5,10803005582.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,3000,1,10733184696.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,3000,1.5,10557638169.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,3000,2,10841727707.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,4000,0.5,11154096526.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,4000,1,10498746366.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,4000,1.5,10870525334.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,35000,6,4000,2,10898472462.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,1000,0.5,2152974179.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,1000,1,2116665948.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,1000,1.5,2246129462.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,1000,2,2153044063.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,2000,0.5,1982793194.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,2000,1,2139499757.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,2000,1.5,2180612269.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,2000,2,1982878843.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,3000,0.5,2074362591.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,3000,1,2183442126.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,3000,1.5,2068164784.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,3000,2,2078596563.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,4000,0.5,2366596915.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,4000,1,2154661205.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,4000,1.5,2366519974.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,17000,8,4000,2,2366635431.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,1000,0.5,2580834653.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,1000,1,2649406142.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,1000,1.5,2601668000.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,1000,2,2574528344.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,2000,0.5,2631504505.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,2000,1,2554844053.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,2000,1.5,2684632232.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,2000,2,2673310588.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,3000,0.5,2488437537.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,3000,1,2579977996.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,3000,1.5,2574951403.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,3000,2,2704852952.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,4000,0.5,2642613827.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,4000,1,2452390763.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,4000,1.5,2643023501.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,19000,8,4000,2,2644148623.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,1000,0.5,3188834771.67
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,1000,1,3167022278.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,1000,1.5,3179803646.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,1000,2,3136433295.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,2000,0.5,3424877929.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,2000,1,3240445610.33
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,2000,1.5,3199128672.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,2000,2,3079694753.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,3000,0.5,3070177801.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,3000,1,3092294319.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,3000,1.5,3547506493.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,3000,2,3055290663.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,4000,0.5,3002572106.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,4000,1,3264869899.83
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,4000,1.5,3222307568.50
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,21000,8,4000,2,3003428919.17
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,8,1000,0.5,3799366744.00
fatnode,2,Intel,2.6,16,32,64,20,K20,0.71,13,192,4.8,2,1.25,3.5,2,6.2,23000,8,1000,1,3944277728.17
