machine,size,iteration,metric,invocations,min,max,mean,sum
f3,100_100_50,7,cudaMemGetInfo,5,138699,261005,175377.6,876888
f3,100_100_50,7,cudaLaunch,560,17025,113844,22445.62,12569546
f3,100_100_50,7,cudaMalloc,15,210678,308164,252697.9,3790468
f3,100_100_50,7,cudaMemcpy,280,12770,89756,19134.61,5357690
f3,100_100_50,7,CUDA memcpy HtoD,140,44163,281102,221169.3,30963697
f3,100_100_50,7,CUDA memcpy DtoH,140,34625,239244,162939.8,22811577
f3,100_100_50,7,cudaFree,22,198200,1239061,525883.3,11569432
f3,100_100_50,7,cudaLaunch (gpu_stencil37_hack2_cp_slices,140,18804,113844,25329.36,3546111
f3,100_100_50,7,gpu_stencil37_hack2_cp_slices,140,16929,32321,23173.69,3244316
f3,100_100_50,7,cudaLaunch (gpu_stencil37_hack2_cp_rows,140,17025,38846,21511.59,3011622
f3,100_100_50,7,gpu_stencil37_hack2_cp_rows,140,49987,84932,66802.77,9352388
f3,100_100_50,7,cudaLaunch (gpu_stencil37_hack2_cp_cols,140,17171,36431,21115.64,2956190
f3,100_100_50,7,gpu_stencil37_hack2_cp_cols,140,117446,170536,127060.9,17788520
f3,100_100_50,7,cudaLaunch (gpu_stencil37_hack2,420,17025,113844,22652.2,9513923
f3,100_100_50,7,gpu_stencil37_hack2,420,16929,170536,72345.77,30385224
f3,100_100_50,7,total_CUDA memcpy HtoD,140,44163,281102,221169.3,30963697
f3,100_100_50,7,total_CUDA memcpy DtoH,140,34625,239244,162939.8,22811577
f3,100_100_50,7,total_kernel_execution_time,0, 0, 0, 0, 60770448
f3,100_100_50,7,total_CUDA_functions,0, 0, 0, 0, 25737785
f3,100_100_50,7,total_running_time,0, 0, 0, 0, 85064632
f3,100_100_50,8,cuDeviceGetAttribute,91,430,259327,7565.077,688422
f3,100_100_50,8,cudaSetupArgument,10240,470,7926,548.7559,5619260
f3,100_100_50,8,cudaMallocHost,2,2090452,195093879,98592166,197184331
f3,100_100_50,8,cudaGetDeviceCount,5,670,4800,1588.4,7942
f3,100_100_50,8,cudaGetDeviceProperties,5,498992,656455,540380.4,2701902
f3,100_100_50,8,cudaMemGetInfo,5,127238,203669,145449,727245
f3,100_100_50,8,cudaLaunch,640,16572,92234,19330.6,12371584
f3,100_100_50,8,cudaMalloc,15,203005,249128,216553.7,3248305
f3,100_100_50,8,cudaMemcpy,320,12697,91055,16459.39,5267006
f3,100_100_50,8,CUDA memcpy HtoD,160,45154,276974,221878.6,35500569
f3,100_100_50,8,CUDA memcpy DtoH,160,34562,245484,163332.3,26133162
f3,100_100_50,8,cudaFree,22,190737,1222481,512883,11283427
