machine,size,iteration,metric,invocations,min,max,mean,sum
debian,200_200_100,1,total_kernel_execution_time,0, 0, 0, 0, 7897246
debian,200_200_100,1,total_CUDA_functions,0, 0, 0, 0, 9515633
debian,200_200_100,1,total_running_time,0, 0, 0, 0, 145269268
debian,200_200_100,2,cuDeviceGetAttribute,188,179,156374,3865.144,726647
debian,200_200_100,2,cudaSetupArgument,2560,125,899,179.9836,460758
debian,200_200_100,2,cudaMallocHost,2,6224409,97336405,51780407,103560814
debian,200_200_100,2,cudaGetDeviceCount,5,1567,2028,1744.4,8722
debian,200_200_100,2,cudaGetDeviceProperties,5,481890,493088,488299.8,2441499
debian,200_200_100,2,cudaMemGetInfo,5,142731,146173,144315.2,721576
debian,200_200_100,2,cudaLaunch,160,11761,1096831,24154.92,3864788
debian,200_200_100,2,cudaMalloc,15,156433,207278,168919.3,2533789
debian,200_200_100,2,cudaMemcpy,80,10121,48201,16521.86,1321749
debian,200_200_100,2,CUDA memcpy HtoD,40,998907,2374930,1384684,55387363
debian,200_200_100,2,CUDA memcpy DtoH,40,226015,2212947,1080572,43222889
debian,200_200_100,2,cudaFree,22,254481,13607157,3377498,74304967
debian,200_200_100,2,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,2,gpu_stencil37_hack2_cp_slices,40,17920,26624,22351.85,894074
debian,200_200_100,2,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,2,gpu_stencil37_hack2_cp_rows,40,46623,73376,63411.68,2536467
debian,200_200_100,2,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,2,gpu_stencil37_hack2_cp_cols,40,104831,117663,112722.5,4508899
debian,200_200_100,2,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,2,gpu_stencil37_hack2,120,17920,117663,66162,7939440
debian,200_200_100,2,total_CUDA memcpy HtoD,40,998907,2374930,1384684,55387363
debian,200_200_100,2,total_CUDA memcpy DtoH,40,226015,2212947,1080572,43222889
debian,200_200_100,2,total_kernel_execution_time,0, 0, 0, 0, 15878880
debian,200_200_100,2,total_CUDA_functions,0, 0, 0, 0, 10757779
debian,200_200_100,2,total_running_time,0, 0, 0, 0, 205051490
debian,200_200_100,3,cuDeviceGetAttribute,188,167,158401,3901.894,733556
debian,200_200_100,3,cudaSetupArgument,3840,126,1142,180.8719,694548
debian,200_200_100,3,cudaMallocHost,2,6132047,98451262,52291654,104583309
debian,200_200_100,3,cudaGetDeviceCount,5,1562,2063,1684.4,8422
debian,200_200_100,3,cudaGetDeviceProperties,5,482075,492725,488117.2,2440586
debian,200_200_100,3,cudaMemGetInfo,5,141126,144862,143335.6,716678
debian,200_200_100,3,cudaLaunch,240,11701,1095522,20603.85,4944924
debian,200_200_100,3,cudaMalloc,15,155186,180764,163259.6,2448894
debian,200_200_100,3,cudaMemcpy,120,10093,60570,15245.04,1829405
debian,200_200_100,3,CUDA memcpy HtoD,60,999034,2375634,1385355,83121285
debian,200_200_100,3,CUDA memcpy DtoH,60,226175,2231507,1091891,65513479
debian,200_200_100,3,cudaFree,22,267765,19963460,3433087,75527920
debian,200_200_100,3,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,3,gpu_stencil37_hack2_cp_slices,60,17440,27167,22227.03,1333622
debian,200_200_100,3,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,3,gpu_stencil37_hack2_cp_rows,60,46368,74112,62843.37,3770602
debian,200_200_100,3,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,3,gpu_stencil37_hack2_cp_cols,60,104927,116991,112846.8,6770806
debian,200_200_100,3,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,3,gpu_stencil37_hack2,180,17440,116991,65972.39,11875030
debian,200_200_100,3,total_CUDA memcpy HtoD,60,999034,2375634,1385355,83121285
debian,200_200_100,3,total_CUDA memcpy DtoH,60,226175,2231507,1091891,65513479
debian,200_200_100,3,total_kernel_execution_time,0, 0, 0, 0, 23750060
debian,200_200_100,3,total_CUDA_functions,0, 0, 0, 0, 11987608
debian,200_200_100,3,total_running_time,0, 0, 0, 0, 231834529
debian,200_200_100,4,cuDeviceGetAttribute,188,167,157561,3862.261,726105
debian,200_200_100,4,cudaSetupArgument,5120,140,1174,185.2912,948691
debian,200_200_100,4,cudaMallocHost,2,6188447,96695313,51441880,102883760
debian,200_200_100,4,cudaGetDeviceCount,5,1443,2009,1645,8225
debian,200_200_100,4,cudaGetDeviceProperties,5,472159,492302,483699.8,2418499
debian,200_200_100,4,cudaMemGetInfo,5,141769,145409,143577,717885
debian,200_200_100,4,cudaLaunch,320,11730,1096331,18791.27,6013205
debian,200_200_100,4,cudaMalloc,15,153322,180979,163992.4,2459886
debian,200_200_100,4,cudaMemcpy,160,9848,67968,14791.78,2366685
debian,200_200_100,4,CUDA memcpy HtoD,80,999163,2377042,1381537,110522956
debian,200_200_100,4,CUDA memcpy DtoH,80,223871,2214099,1093394,87471506
debian,200_200_100,4,cudaFree,22,288115,13197987,2467993,54295838
debian,200_200_100,4,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,4,gpu_stencil37_hack2_cp_slices,80,17248,27648,22230.66,1778453
debian,200_200_100,4,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,4,gpu_stencil37_hack2_cp_rows,80,45727,75711,63240.3,5059224
debian,200_200_100,4,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,4,gpu_stencil37_hack2_cp_cols,80,103967,149951,112828.9,9026316
debian,200_200_100,4,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,4,gpu_stencil37_hack2,240,17248,149951,66099.97,15863993
debian,200_200_100,4,total_CUDA memcpy HtoD,80,999163,2377042,1381537,110522956
debian,200_200_100,4,total_CUDA memcpy DtoH,80,223871,2214099,1093394,87471506
debian,200_200_100,4,total_kernel_execution_time,0, 0, 0, 0, 31727986
debian,200_200_100,4,total_CUDA_functions,0, 0, 0, 0, 13292496
debian,200_200_100,4,total_running_time,0, 0, 0, 0, 249360942
debian,200_200_100,5,cuDeviceGetAttribute,188,169,168625,4015.793,754969
debian,200_200_100,5,cudaSetupArgument,6400,127,612,183.9747,1177438
debian,200_200_100,5,cudaMallocHost,2,6754460,99817159,53285810,106571619
debian,200_200_100,5,cudaGetDeviceCount,5,1412,1835,1565,7825
debian,200_200_100,5,cudaGetDeviceProperties,5,480240,496877,486302.4,2431512
debian,200_200_100,5,cudaMemGetInfo,5,142845,1207952,357031.4,1785157
debian,200_200_100,5,cudaLaunch,400,11686,1077515,16552.38,6620952
debian,200_200_100,5,cudaMalloc,15,155198,165555,160321.3,2404819
debian,200_200_100,5,cudaMemcpy,200,9909,33379,13096.79,2619358
debian,200_200_100,5,CUDA memcpy HtoD,100,986298,2362674,1366877,136687747
debian,200_200_100,5,CUDA memcpy DtoH,100,223006,2181715,1081821,108182067
debian,200_200_100,5,cudaFree,22,255873,12558978,3573131,78608875
debian,200_200_100,5,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,5,gpu_stencil37_hack2_cp_slices,100,17056,26560,21841.47,2184147
debian,200_200_100,5,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,5,gpu_stencil37_hack2_cp_rows,100,45503,73216,62157.73,6215773
debian,200_200_100,5,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,5,gpu_stencil37_hack2_cp_cols,100,103519,117088,111184,11118396
debian,200_200_100,5,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,5,gpu_stencil37_hack2,300,17056,117088,65061.05,19518316
debian,200_200_100,5,total_CUDA memcpy HtoD,100,986298,2362674,1366877,136687747
debian,200_200_100,5,total_CUDA memcpy DtoH,100,223006,2181715,1081821,108182067
debian,200_200_100,5,total_kernel_execution_time,0, 0, 0, 0, 39036632
debian,200_200_100,5,total_CUDA_functions,0, 0, 0, 0, 15182672
debian,200_200_100,5,total_running_time,0, 0, 0, 0, 346556427
debian,200_200_100,6,cuDeviceGetAttribute,188,307,192504,4843.771,910629
debian,200_200_100,6,cudaSetupArgument,7680,171,728,232.8361,1788181
debian,200_200_100,6,cudaMallocHost,2,8396877,116983267,62690072,125380144
debian,200_200_100,6,cudaGetDeviceCount,5,1701,2338,1981.6,9908
debian,200_200_100,6,cudaGetDeviceProperties,5,469604,491959,481793.6,2408968
debian,200_200_100,6,cudaMemGetInfo,5,143054,144883,144033.4,720167
debian,200_200_100,6,cudaLaunch,480,11721,1082746,17515.32,8407355
debian,200_200_100,6,cudaMalloc,15,153914,176425,164694.8,2470422
debian,200_200_100,6,cudaMemcpy,240,9934,39870,13944.32,3346636
debian,200_200_100,6,CUDA memcpy HtoD,120,984826,2365266,1366587,163990384
debian,200_200_100,6,CUDA memcpy DtoH,120,223039,2183539,1083462,130015449
debian,200_200_100,6,cudaFree,22,249686,10946366,2337036,51414799
debian,200_200_100,6,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,6,gpu_stencil37_hack2_cp_slices,120,17024,27935,22267.33,2672080
debian,200_200_100,6,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,6,gpu_stencil37_hack2_cp_rows,120,45856,74176,62341.03,7480923
debian,200_200_100,6,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,6,gpu_stencil37_hack2_cp_cols,120,103391,116127,111193.7,13343239
debian,200_200_100,6,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,6,gpu_stencil37_hack2,360,17024,116127,65267.34,23496242
debian,200_200_100,6,total_CUDA memcpy HtoD,120,984826,2365266,1366587,163990384
debian,200_200_100,6,total_CUDA memcpy DtoH,120,223039,2183539,1083462,130015449
debian,200_200_100,6,total_kernel_execution_time,0, 0, 0, 0, 46992484
debian,200_200_100,6,total_CUDA_functions,0, 0, 0, 0, 16715630
debian,200_200_100,6,total_running_time,0, 0, 0, 0, 344580821
debian,200_200_100,7,cuDeviceGetAttribute,188,172,157347,3902.128,733600
debian,200_200_100,7,cudaSetupArgument,8960,136,4017,194.2871,1740812
debian,200_200_100,7,cudaMallocHost,2,6157819,87948314,47053066,94106133
debian,200_200_100,7,cudaGetDeviceCount,5,1702,2124,1877.8,9389
debian,200_200_100,7,cudaGetDeviceProperties,5,483554,509839,490871.2,2454356
debian,200_200_100,7,cudaMemGetInfo,5,143205,165760,160873.4,804367
debian,200_200_100,7,cudaLaunch,560,11515,1075036,15089.91,8450348
debian,200_200_100,7,cudaMalloc,15,157210,166304,160832.3,2412485
debian,200_200_100,7,cudaMemcpy,280,9871,39135,12574.45,3520845
debian,200_200_100,7,CUDA memcpy HtoD,140,982682,2362962,1366912,191367710
debian,200_200_100,7,CUDA memcpy DtoH,140,222846,2181203,1084111,151775492
debian,200_200_100,7,cudaFree,22,252575,6953451,2243176,49349877
debian,200_200_100,7,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,7,gpu_stencil37_hack2_cp_slices,140,17088,26304,21843.08,3058031
debian,200_200_100,7,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,7,gpu_stencil37_hack2_cp_rows,140,45888,74079,62468.45,8745583
debian,200_200_100,7,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,7,gpu_stencil37_hack2_cp_cols,140,103615,115808,111292.9,15581002
debian,200_200_100,7,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,7,gpu_stencil37_hack2,420,17088,115808,65201.47,27384616
debian,200_200_100,7,total_CUDA memcpy HtoD,140,982682,2362962,1366912,191367710
debian,200_200_100,7,total_CUDA memcpy DtoH,140,222846,2181203,1084111,151775492
debian,200_200_100,7,total_kernel_execution_time,0, 0, 0, 0, 54769232
debian,200_200_100,7,total_CUDA_functions,0, 0, 0, 0, 16605357
debian,200_200_100,7,total_running_time,0, 0, 0, 0, 345694198
debian,200_200_100,8,cuDeviceGetAttribute,188,173,160953,3902.633,733695
debian,200_200_100,8,cudaSetupArgument,10240,143,3789,189.1418,1936812
debian,200_200_100,8,cudaMallocHost,2,6154421,87527678,46841050,93682099
debian,200_200_100,8,cudaGetDeviceCount,5,1033,2184,1548.8,7744
debian,200_200_100,8,cudaGetDeviceProperties,5,484283,506235,493659,2468295
debian,200_200_100,8,cudaMemGetInfo,5,143378,145292,144215.4,721077
debian,200_200_100,8,cudaLaunch,640,11621,1081206,16214.89,10377530
debian,200_200_100,8,cudaMalloc,15,153618,169278,159852.1,2397781
debian,200_200_100,8,cudaMemcpy,320,9777,38930,12477.83,3992904
debian,200_200_100,8,CUDA memcpy HtoD,160,984954,2361810,1367316,218770547
debian,200_200_100,8,CUDA memcpy DtoH,160,223230,2193843,1079647,172743489
debian,200_200_100,8,cudaFree,22,249123,6955902,2360204,51924478
debian,200_200_100,8,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,8,gpu_stencil37_hack2_cp_slices,160,17312,26144,21926.86,3508298
debian,200_200_100,8,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,8,gpu_stencil37_hack2_cp_rows,160,45440,74944,62624.38,10019901
debian,200_200_100,8,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,8,gpu_stencil37_hack2_cp_cols,160,103487,116704,111335.4,17813658
debian,200_200_100,8,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,8,gpu_stencil37_hack2,480,17312,116704,65295.54,31341857
debian,200_200_100,8,total_CUDA memcpy HtoD,160,984954,2361810,1367316,218770547
debian,200_200_100,8,total_CUDA memcpy DtoH,160,223230,2193843,1079647,172743489
debian,200_200_100,8,total_kernel_execution_time,0, 0, 0, 0, 62683714
debian,200_200_100,8,total_CUDA_functions,0, 0, 0, 0, 18642934
debian,200_200_100,8,total_running_time,0, 0, 0, 0, 397229169
debian,200_200_100,9,cuDeviceGetAttribute,188,176,160465,3931.963,739209
debian,200_200_100,9,cudaSetupArgument,11520,156,4404,217.418,2504655
debian,200_200_100,9,cudaMallocHost,2,6219263,87485814,46852538,93705077
debian,200_200_100,9,cudaGetDeviceCount,5,1574,2015,1797.2,8986
debian,200_200_100,9,cudaGetDeviceProperties,5,481948,526257,500990.4,2504952
debian,200_200_100,9,cudaMemGetInfo,5,138135,144901,142899.2,714496
debian,200_200_100,9,cudaLaunch,720,11660,1082921,29048.87,20915187
debian,200_200_100,9,cudaMalloc,15,157038,175314,162944.6,2444169
debian,200_200_100,9,cudaMemcpy,360,9921,42663,13683.87,4926193
debian,200_200_100,9,CUDA memcpy HtoD,180,987002,2363858,1366729,246011162
debian,200_200_100,9,CUDA memcpy DtoH,180,223167,2196274,1087080,195674371
debian,200_200_100,9,cudaFree,22,254305,6960179,2507177,55157900
debian,200_200_100,9,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_100,9,gpu_stencil37_hack2_cp_slices,180,16703,27456,21671.32,3900837
debian,200_200_100,9,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_100,9,gpu_stencil37_hack2_cp_rows,180,45728,73247,62074.83,11173469
debian,200_200_100,9,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_100,9,gpu_stencil37_hack2_cp_cols,180,103647,117503,111324.3,20038371
debian,200_200_100,9,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_100,9,gpu_stencil37_hack2,540,16703,117503,65023.48,35112677
debian,200_200_100,9,total_CUDA memcpy HtoD,180,987002,2363858,1366729,246011162
debian,200_200_100,9,total_CUDA memcpy DtoH,180,223167,2196274,1087080,195674371
debian,200_200_100,9,total_kernel_execution_time,0, 0, 0, 0, 70225354
debian,200_200_100,9,total_CUDA_functions,0, 0, 0, 0, 29831654
debian,200_200_100,9,total_running_time,0, 0, 0, 0, 451871405
debian,200_200_200,1,cuDeviceGetAttribute,188,357,191315,4907.218,922557
debian,200_200_200,1,cudaSetupArgument,1280,139,599,184.643,236343
debian,200_200_200,1,cudaMallocHost,2,18738105,116480680,67609392,135218785
debian,200_200_200,1,cudaGetDeviceCount,5,1585,1887,1743.8,8719
debian,200_200_200,1,cudaGetDeviceProperties,5,485790,510026,492601.8,2463009
debian,200_200_200,1,cudaMemGetInfo,5,143193,145775,144627.6,723138
debian,200_200_200,1,cudaLaunch,80,11756,2149558,42255.11,3380409
debian,200_200_200,1,cudaMalloc,15,159805,191515,173281.3,2599220
debian,200_200_200,1,cudaMemcpy,40,11423,39019,16823.5,672940
debian,200_200_200,1,CUDA memcpy HtoD,20,2056884,4785125,3598639,71972772
debian,200_200_200,1,CUDA memcpy DtoH,20,1282232,4339751,2991621,59832426
debian,200_200_200,1,cudaFree,22,363654,13935156,4455974,98031436
debian,200_200_200,1,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_200,1,gpu_stencil37_hack2_cp_slices,20,17760,77728,33611.1,672222
debian,200_200_200,1,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_200,1,gpu_stencil37_hack2_cp_rows,20,56543,158015,109145,2182900
debian,200_200_200,1,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_200,1,gpu_stencil37_hack2_cp_cols,20,108799,170496,153232.8,3064655
debian,200_200_200,1,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_200,1,gpu_stencil37_hack2,60,17760,170496,98662.95,5919777
debian,200_200_200,1,total_CUDA memcpy HtoD,20,2056884,4785125,3598639,71972772
debian,200_200_200,1,total_CUDA memcpy DtoH,20,1282232,4339751,2991621,59832426
debian,200_200_200,1,total_kernel_execution_time,0, 0, 0, 0, 11839554
debian,200_200_200,1,total_CUDA_functions,0, 0, 0, 0, 10333395
debian,200_200_200,1,total_running_time,0, 0, 0, 0, 249502062
debian,200_200_200,2,cuDeviceGetAttribute,188,179,156390,3885.979,730564
debian,200_200_200,2,cudaSetupArgument,2560,161,4138,192.0484,491644
debian,200_200_200,2,cudaMallocHost,2,12265276,103412114,57838695,115677390
debian,200_200_200,2,cudaGetDeviceCount,5,1704,2253,2031.4,10157
debian,200_200_200,2,cudaGetDeviceProperties,5,490709,736974,543823,2719115
debian,200_200_200,2,cudaMemGetInfo,5,142503,152178,145886,729430
debian,200_200_200,2,cudaLaunch,160,11872,2074596,28752.9,4600464
debian,200_200_200,2,cudaMalloc,15,160155,195611,174381.5,2615722
debian,200_200_200,2,cudaMemcpy,80,11454,39896,16974.12,1357930
debian,200_200_200,2,CUDA memcpy HtoD,40,1968277,5414305,3746908,149876322
debian,200_200_200,2,CUDA memcpy DtoH,40,1224696,4206600,2901555,116062182
debian,200_200_200,2,cudaFree,22,375233,13901971,4217184,92778039
debian,200_200_200,2,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_200,2,gpu_stencil37_hack2_cp_slices,40,17632,45888,30163.05,1206522
debian,200_200_200,2,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_200,2,gpu_stencil37_hack2_cp_rows,40,55487,200734,120717.7,4828707
debian,200_200_200,2,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_200,2,gpu_stencil37_hack2_cp_cols,40,108607,281278,168246.2,6729848
debian,200_200_200,2,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_200,2,gpu_stencil37_hack2,120,17632,281278,106375.6,12765077
debian,200_200_200,2,total_CUDA memcpy HtoD,40,1968277,5414305,3746908,149876322
debian,200_200_200,2,total_CUDA memcpy DtoH,40,1224696,4206600,2901555,116062182
debian,200_200_200,2,total_kernel_execution_time,0, 0, 0, 0, 25530154
debian,200_200_200,2,total_CUDA_functions,0, 0, 0, 0, 11897096
debian,200_200_200,2,total_running_time,0, 0, 0, 0, 328699733
debian,200_200_200,3,cuDeviceGetAttribute,188,166,156056,3858.66,725428
debian,200_200_200,3,cudaSetupArgument,3840,212,1160,235.0888,902741
debian,200_200_200,3,cudaMallocHost,2,12168269,103699250,57933760,115867519
debian,200_200_200,3,cudaGetDeviceCount,5,1599,2245,1858.6,9293
debian,200_200_200,3,cudaGetDeviceProperties,5,482438,499173,488836,2444180
debian,200_200_200,3,cudaMemGetInfo,5,141693,147191,144116.2,720581
debian,200_200_200,3,cudaLaunch,240,11710,2064102,24456.31,5869515
debian,200_200_200,3,cudaMalloc,15,177904,465959,211026.7,3165401
debian,200_200_200,3,cudaMemcpy,120,10892,124102,16143.03,1937164
debian,200_200_200,3,CUDA memcpy HtoD,60,1965172,5420865,3762668,225760079
debian,200_200_200,3,CUDA memcpy DtoH,60,1225560,4193128,2901077,174064643
debian,200_200_200,3,cudaFree,22,405820,13876161,4229469,93048314
debian,200_200_200,3,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_200,3,gpu_stencil37_hack2_cp_slices,60,18432,136575,39485.63,2369138
debian,200_200_200,3,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_200,3,gpu_stencil37_hack2_cp_rows,60,55296,227167,123936.3,7436179
debian,200_200_200,3,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_200,3,gpu_stencil37_hack2_cp_cols,60,108575,349502,176251.8,10575108
debian,200_200_200,3,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_200,3,gpu_stencil37_hack2,180,18432,349502,113224.6,20380425
debian,200_200_200,3,total_CUDA memcpy HtoD,60,1965172,5420865,3762668,225760079
debian,200_200_200,3,total_CUDA memcpy DtoH,60,1225560,4193128,2901077,174064643
debian,200_200_200,3,total_kernel_execution_time,0, 0, 0, 0, 40760850
debian,200_200_200,3,total_CUDA_functions,0, 0, 0, 0, 13837139
debian,200_200_200,3,total_running_time,0, 0, 0, 0, 372588697
debian,200_200_200,4,cuDeviceGetAttribute,188,172,160348,3992.053,750506
debian,200_200_200,4,cudaSetupArgument,5120,239,7696,267.3637,1368902
debian,200_200_200,4,cudaMallocHost,2,12420593,104381533,58401063,116802126
debian,200_200_200,4,cudaGetDeviceCount,5,1638,2507,1929,9645
debian,200_200_200,4,cudaGetDeviceProperties,5,481986,492340,484964.8,2424824
debian,200_200_200,4,cudaMemGetInfo,5,143050,145124,143824,719120
debian,200_200_200,4,cudaLaunch,320,11684,2052312,21162.36,6771955
debian,200_200_200,4,cudaMalloc,15,158524,190261,171150.1,2567252
debian,200_200_200,4,cudaMemcpy,160,11064,41334,15974.51,2555922
debian,200_200_200,4,CUDA memcpy HtoD,80,1963700,5439103,3774902,301992144
debian,200_200_200,4,CUDA memcpy DtoH,80,1225145,4192583,2907969,232637486
debian,200_200_200,4,cudaFree,22,409432,14086969,4235087,93171913
debian,200_200_200,4,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_200,4,gpu_stencil37_hack2_cp_slices,80,17664,111775,39992.55,3199404
debian,200_200_200,4,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_200,4,gpu_stencil37_hack2_cp_rows,80,55647,234558,120903.7,9672295
debian,200_200_200,4,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_200,4,gpu_stencil37_hack2_cp_cols,80,108383,351166,174276.6,13942125
debian,200_200_200,4,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_200,4,gpu_stencil37_hack2,240,17664,351166,111724.3,26813824
debian,200_200_200,4,total_CUDA memcpy HtoD,80,1963700,5439103,3774902,301992144
debian,200_200_200,4,total_CUDA memcpy DtoH,80,1225145,4192583,2907969,232637486
debian,200_200_200,4,total_kernel_execution_time,0, 0, 0, 0, 53627648
debian,200_200_200,4,total_CUDA_functions,0, 0, 0, 0, 14612204
debian,200_200_200,4,total_running_time,0, 0, 0, 0, 452889218
debian,200_200_200,5,cuDeviceGetAttribute,188,185,156953,4055.894,762508
debian,200_200_200,5,cudaSetupArgument,6400,163,18620,188.8191,1208442
debian,200_200_200,5,cudaMallocHost,2,12176626,103268134,57722380,115444760
debian,200_200_200,5,cudaGetDeviceCount,5,1497,2141,1830,9150
debian,200_200_200,5,cudaGetDeviceProperties,5,483914,491518,488315.2,2441576
debian,200_200_200,5,cudaMemGetInfo,5,141207,145290,143656.8,718284
debian,200_200_200,5,cudaLaunch,400,11515,2076638,19545.66,7818265
debian,200_200_200,5,cudaMalloc,15,159720,246527,176508.6,2647629
debian,200_200_200,5,cudaMemcpy,200,11008,39407,15354.59,3070918
debian,200_200_200,5,CUDA memcpy HtoD,100,1972244,5437919,3785330,378533048
debian,200_200_200,5,CUDA memcpy DtoH,100,1225401,4200423,2909659,290965922
debian,200_200_200,5,cudaFree,22,425600,13880950,4224582,92940797
debian,200_200_200,5,cudaLaunch (gpu_stencil37_hack2_cp_slices,0,Inf,-Inf,NaN,0
debian,200_200_200,5,gpu_stencil37_hack2_cp_slices,100,17504,162015,42592.08,4259208
debian,200_200_200,5,cudaLaunch (gpu_stencil37_hack2_cp_rows,0,Inf,-Inf,NaN,0
debian,200_200_200,5,gpu_stencil37_hack2_cp_rows,100,55616,261087,123940.6,12394065
debian,200_200_200,5,cudaLaunch (gpu_stencil37_hack2_cp_cols,0,Inf,-Inf,NaN,0
debian,200_200_200,5,gpu_stencil37_hack2_cp_cols,100,108671,401150,171956.1,17195612
debian,200_200_200,5,cudaLaunch (gpu_stencil37_hack2,0,Inf,-Inf,NaN,0
debian,200_200_200,5,gpu_stencil37_hack2,300,17504,401150,112829.6,33848885
debian,200_200_200,5,total_CUDA memcpy HtoD,100,1972244,5437919,3785330,378533048
debian,200_200_200,5,total_CUDA memcpy DtoH,100,1225401,4200423,2909659,290965922
debian,200_200_200,5,total_kernel_execution_time,0, 0, 0, 0, 67697770
debian,200_200_200,5,total_CUDA_functions,0, 0, 0, 0, 15605854
debian,200_200_200,5,total_running_time,0, 0, 0, 0, 504120379
debian,200_200_200,6,cuDeviceGetAttribute,188,339,187896,4831.16,908258
debian,200_200_200,6,cudaSetupArgument,7680,188,587,238.5413,1831997
debian,200_200_200,6,cudaMallocHost,2,16652853,124513607,70583230,141166460
debian,200_200_200,6,cudaGetDeviceCount,5,1566,1921,1736.2,8681
debian,200_200_200,6,cudaGetDeviceProperties,5,480548,488464,484698.6,2423493
debian,200_200_200,6,cudaMemGetInfo,5,142510,144475,143743.6,718718
