"machine","dim_X","dim_Y","dim_Z","iteration","cuDeviceGetAttribute_sum","cudaSetupArgument_sum","cudaMallocHost_sum","cudaGetDeviceCount_sum","cudaGetDeviceProperties_sum","cudaMemGetInfo_sum","cudaLaunch_sum","cudaMalloc_sum","cudaMemcpy_sum","CUDA memcpy HtoD_sum","CUDA memcpy DtoH_sum","cudaFree_sum","cudaLaunch (gpu_stencil37_hack1_cp_slices_sum","gpu_stencil37_hack1_cp_slices_sum","cudaLaunch (gpu_stencil37_hack1_cp_rows_sum","gpu_stencil37_hack1_cp_rows_sum","cudaLaunch (gpu_stencil37_hack1_cp_cols_sum","gpu_stencil37_hack1_cp_cols_sum","cudaLaunch (gpu_stencil37_hack2_sum","gpu_stencil37_hack2_sum","total_CUDA memcpy HtoD_sum","total_CUDA memcpy DtoH_sum","total_kernel_execution_time_sum","total_CUDA_functions_sum","total_running_time_sum","cuDeviceGetAttribute_min","cudaSetupArgument_min","cudaMallocHost_min","cudaGetDeviceCount_min","cudaGetDeviceProperties_min","cudaMemGetInfo_min","cudaLaunch_min","cudaMalloc_min","cudaMemcpy_min","CUDA memcpy HtoD_min","CUDA memcpy DtoH_min","cudaFree_min","cudaLaunch (gpu_stencil37_hack1_cp_slices_min","gpu_stencil37_hack1_cp_slices_min","cudaLaunch (gpu_stencil37_hack1_cp_rows_min","gpu_stencil37_hack1_cp_rows_min","cudaLaunch (gpu_stencil37_hack1_cp_cols_min","gpu_stencil37_hack1_cp_cols_min","cudaLaunch (gpu_stencil37_hack2_min","gpu_stencil37_hack2_min","total_CUDA memcpy HtoD_min","total_CUDA memcpy DtoH_min","total_kernel_execution_time_min","total_CUDA_functions_min","total_running_time_min","cuDeviceGetAttribute_max","cudaSetupArgument_max","cudaMallocHost_max","cudaGetDeviceCount_max","cudaGetDeviceProperties_max","cudaMemGetInfo_max","cudaLaunch_max","cudaMalloc_max","cudaMemcpy_max","CUDA memcpy HtoD_max","CUDA memcpy DtoH_max","cudaFree_max","cudaLaunch (gpu_stencil37_hack1_cp_slices_max","gpu_stencil37_hack1_cp_slices_max","cudaLaunch (gpu_stencil37_hack1_cp_rows_max","gpu_stencil37_hack1_cp_rows_max","cudaLaunch (gpu_stencil37_hack1_cp_cols_max","gpu_stencil37_hack1_cp_cols_max","cudaLaunch (gpu_stencil37_hack2_max","gpu_stencil37_hack2_max","total_CUDA memcpy HtoD_max","total_CUDA memcpy DtoH_max","total_kernel_execution_time_max","total_CUDA_functions_max","total_running_time_max","cuDeviceGetAttribute_mean","cudaSetupArgument_mean","cudaMallocHost_mean","cudaGetDeviceCount_mean","cudaGetDeviceProperties_mean","cudaMemGetInfo_mean","cudaLaunch_mean","cudaMalloc_mean","cudaMemcpy_mean","CUDA memcpy HtoD_mean","CUDA memcpy DtoH_mean","cudaFree_mean","cudaLaunch (gpu_stencil37_hack1_cp_slices_mean","gpu_stencil37_hack1_cp_slices_mean","cudaLaunch (gpu_stencil37_hack1_cp_rows_mean","gpu_stencil37_hack1_cp_rows_mean","cudaLaunch (gpu_stencil37_hack1_cp_cols_mean","gpu_stencil37_hack1_cp_cols_mean","cudaLaunch (gpu_stencil37_hack2_mean","gpu_stencil37_hack2_mean","total_CUDA memcpy HtoD_mean","total_CUDA memcpy DtoH_mean","total_kernel_execution_time_mean","total_CUDA_functions_mean","total_running_time_mean","cuDeviceGetAttribute_invocations","cudaSetupArgument_invocations","cudaMallocHost_invocations","cudaGetDeviceCount_invocations","cudaGetDeviceProperties_invocations","cudaMemGetInfo_invocations","cudaLaunch_invocations","cudaMalloc_invocations","cudaMemcpy_invocations","CUDA memcpy HtoD_invocations","CUDA memcpy DtoH_invocations","cudaFree_invocations","cudaLaunch (gpu_stencil37_hack1_cp_slices_invocations","gpu_stencil37_hack1_cp_slices_invocations","cudaLaunch (gpu_stencil37_hack1_cp_rows_invocations","gpu_stencil37_hack1_cp_rows_invocations","cudaLaunch (gpu_stencil37_hack1_cp_cols_invocations","gpu_stencil37_hack1_cp_cols_invocations","cudaLaunch (gpu_stencil37_hack2_invocations","gpu_stencil37_hack2_invocations","total_CUDA memcpy HtoD_invocations","total_CUDA memcpy DtoH_invocations","total_kernel_execution_time_invocations","total_CUDA_functions_invocations","total_running_time_invocations","exec_time"
2,100,100,50,9,835885,355467,88894027,6731,2437485,729350,2513044,3555869,3898972,1758808,1756952,5835656,0,875836,0,2354263,0,4369198,0,9037695,1758808,1756952,16636992,10433831,33955905,203,168,955354,1063,475953,140172,11637,154918,370746,349375,351230,139837,Inf,19072,Inf,51935,Inf,95936,Inf,198975,349375,351230,0,0,0,215219,775,87938673,1949,500105,153357,140187,268674,475799,352478,351614,610556,-Inf,19808,-Inf,52832,-Inf,97504,-Inf,203263,352478,351614,0,0,0,4446.197,197.4817,44447014,1346.2,487497,145870,13961.36,177793.5,389897.2,351761.6,351390.4,265257.1,NA,19463.02,NA,52316.96,NA,97093.29,NA,200837.7,351761.6,351390.4,0,0,0,188,1800,2,5,5,5,180,20,10,5,5,22,0,45,0,45,0,45,0,45,5,5,0,0,0,6213874.33
2,1000,1000,100,1,717763,39902,376180644,9718,2455181,737996,947616,13130730,681367183,341486068,339531266,594474133,0,1554870,0,6664817,0,32645110,0,123761739,341486068,339531266,164626536,18038906,2321771831,164,161,142711200,1739,487366,144769,34988,232287,67658489,68086968,67635484,1234001,Inf,307966,Inf,1278391,Inf,6498353,Inf,24676688,68086968,67635484,0,0,0,152382,707,233469444,2232,497539,157621,154741,1684945,69180995,69136881,68981938,84497439,-Inf,314974,-Inf,1389014,-Inf,6570321,-Inf,25021389,69136881,68981938,0,0,0,3817.888,199.51,188090322,1943.6,491036.2,147599.2,47380.8,656536.5,68136718,68297214,67906253,27021552,NA,310974,NA,1332963,NA,6529022,NA,24752348,68297214,67906253,0,0,0,188,200,2,5,5,5,20,20,10,5,5,22,0,5,0,5,0,5,0,5,5,5,0,0,0,261136984.33
2,1000,1000,100,2,723817,82649,376476940,9183,4037747,760124,771249,13015582,678914427,340418834,338079426,594461541,0,3090890,0,13373601,0,65068269,0,246999566,340418834,338079426,328532326,19400351,2496946383,170,170,142595276,1512,477934,143478,11103,208874,67637805,68080599,67614426,1215133,Inf,306782,Inf,1221239,Inf,6447954,Inf,24677999,68080599,67614426,0,0,0,156151,708,233881664,2172,2085636,183942,135154,1745748,68183540,68090902,67617498,84440929,-Inf,312285,-Inf,1428342,-Inf,6582193,-Inf,24725166,68090902,67617498,0,0,0,3850.09,206.6225,188238470,1836.6,807549.4,152024.8,19281.22,650779.1,67891443,68083767,67615885,27020979,NA,309089,NA,1337360,NA,6506827,NA,24699957,68083767,67615885,0,0,0,188,400,2,5,5,5,40,20,10,5,5,22,0,10,0,10,0,10,0,10,5,5,0,0,0,289779454
2,1000,1000,100,3,753457,114589,376254408,8443,2506650,732720,3539976,12756295,678572887,340369360,337837250,594509133,0,4615166,0,19995438,0,97548257,0,370473334,340369360,337837250,492632195,20412130,2638159323,177,167,142680757,1470,482876,142846,15404,212379,67592165,68072758,67566170,1215891,Inf,304926,Inf,1261559,Inf,6429169,Inf,24683086,68072758,67566170,0,0,0,170692,928,233573651,1884,557623,155435,178139,1671808,68123700,68074935,67568474,84297077,-Inf,312190,-Inf,1385238,-Inf,6570321,-Inf,24713454,68074935,67568474,0,0,0,4007.75,190.9817,188127204,1688.6,501330,146544,58999.6,637814.8,67857289,68073872,67567450,27023142,NA,307677.7,NA,1333029,NA,6503217,NA,24698222,68073872,67567450,0,0,0,188,600,2,5,5,5,60,20,10,5,5,22,0,15,0,15,0,15,0,15,5,5,0,0,0,322326951.33
2,1000,1000,100,4,750815,154640,378709167,8693,2442462,734690,1226249,12763590,678720714,340421636,337953845,594273888,0,6177590,0,26592740,0,130152021,0,493530128,340421636,337953845,656452479,18081139,2799603763,162,166,144380882,1453,487298,144008,10855,211828,67614286,68083604,67589239,1214734,Inf,306046,Inf,1181400,Inf,6412786,Inf,24648398,68083604,67589239,0,0,0,153105,743,234328285,1939,490959,151682,133006,1670334,68129130,68085940,67593272,84332234,-Inf,312830,-Inf,1433142,-Inf,6627665,-Inf,24695405,68085940,67593272,0,0,0,3993.697,193.3,189354584,1738.6,488492.4,146938,15328.11,638179.5,67872071,68084327,67590769,27012449,NA,308879.5,NA,1329637,NA,6507601,NA,24676506,68084327,67590769,0,0,0,188,800,2,5,5,5,80,20,10,5,5,22,0,20,0,20,0,20,0,20,5,5,0,0,0,354346635.67
2,1000,1000,100,5,748560,189624,375681776,7922,2454531,728928,1478825,12826391,679056599,340512122,338167277,595811788,0,7721353,0,33028242,0,162473255,0,617463138,340512122,338167277,820685988,18434781,2969622192,163,163,142532896,1384,482936,143146,11021,211759,67655772,68101746,67630518,1238328,Inf,306398,Inf,1218103,Inf,6448273,Inf,24666669,68101746,67630518,0,0,0,162773,739,233148880,1892,497183,152752,140567,1732137,68159128,68103058,67635798,85753446,-Inf,312478,-Inf,1396182,-Inf,6543152,-Inf,24737965,68103058,67635798,0,0,0,3981.702,189.624,187840888,1584.4,490906.2,145785.6,14788.25,641319.6,67905660,68102424,67633455,27082354,NA,308854.1,NA,1321130,NA,6498930,NA,24698526,68102424,67633455,0,0,0,188,1000,2,5,5,5,100,20,10,5,5,22,0,25,0,25,0,25,0,25,5,5,0,0,0,386834480
2,1000,1000,100,6,753651,255093,376999315,9364,2449291,721300,1670938,12747340,679273491,340514257,338402656,594758024,0,9261403,0,39993498,0,195434513,0,740989776,340514257,338402656,985679190,18606977,3140335348,169,185,143561007,1633,474665,143725,10845,209287,67704605,68102353,67678515,1229730,Inf,305278,Inf,1247991,Inf,6440209,Inf,24664237,68102353,67678515,0,0,0,155971,873,233438308,2041,503545,144644,135096,1673392,68149140,68103536,67682963,84488620,-Inf,315517,-Inf,1410678,-Inf,6603344,-Inf,24722604,68103536,67682963,0,0,0,4008.782,212.5775,188499658,1872.8,489858.2,144260,13924.48,637367,67927349,68102851,67680531,27034456,NA,308713.4,NA,1333117,NA,6514484,NA,24699659,68102851,67680531,0,0,0,188,1200,2,5,5,5,120,20,10,5,5,22,0,30,0,30,0,30,0,30,5,5,0,0,0,419033534
2,1000,1000,100,7,781843,263753,378278441,9365,2467959,728913,1879963,12795645,678751825,340378282,338019100,594711350,0,10800972,0,46462445,0,227926815,0,864582105,340378282,338019100,1149772337,18927441,3293560349,173,164,144091665,1584,484719,143132,10687,212627,67628108,68074863,67602354,1230456,Inf,305086,Inf,1194775,Inf,6433777,Inf,24667180,68074863,67602354,0,0,0,170627,754,234186776,2365,501825,151569,134854,1677137,68121395,68076623,67604915,84442559,-Inf,312958,-Inf,1401334,-Inf,6613615,-Inf,24731627,68076623,67604915,0,0,0,4158.739,188.395,189139220,1873,493591.8,145782.6,13428.31,639782.2,67875182,68075656,67603820,27032334,NA,308599.2,NA,1327498,NA,6512195,NA,24702346,68075656,67603820,0,0,0,188,1400,2,5,5,5,140,20,10,5,5,22,0,35,0,35,0,35,0,35,5,5,0,0,0,451530854.67
2,1000,1000,100,8,720715,304342,379326317,9692,2441856,720653,2127718,12843891,679027448,340396318,338281388,594773112,0,12338345,0,53481242,0,260426187,0,987557074,340396318,338281388,1313802848,19168867,3444416832,169,161,145006249,1454,483299,143223,10829,211862,67680264,68078541,67654192,1229308,Inf,304670,Inf,1241559,Inf,6417105,Inf,24658700,68078541,67654192,0,0,0,155803,720,234320068,2317,500412,144948,136951,1737668,68124438,68079821,67657775,84854237,-Inf,314718,-Inf,1417558,-Inf,6633264,-Inf,24713066,68079821,67657775,0,0,0,3833.59,190.2138,189663158,1938.4,488371.2,144130.6,13298.24,642194.6,67902745,68079264,67656278,27035141,NA,308458.6,NA,1337031,NA,6510655,NA,24688927,68079264,67656278,0,0,0,188,1600,2,5,5,5,160,20,10,5,5,22,0,40,0,40,0,40,0,40,5,5,0,0,0,483927663.67
2,1000,1000,100,9,722188,341340,374709984,10128,2448943,835894,2364766,12948835,679071410,340307985,338347903,596432479,0,13883351,0,59840997,0,292559922,0,1110810142,340307985,338347903,1477094412,19672094,3617706584,170,161,142229431,1879,480358,144844,10910,211803,67694418,68061098,67667692,1217903,Inf,305502,Inf,1206679,Inf,6439697,Inf,24654698,68061098,67667692,0,0,0,155286,938,232480553,2206,506732,202201,134787,1819716,68108151,68062186,67671597,84975670,-Inf,313054,-Inf,1407382,-Inf,6599599,-Inf,24715690,68062186,67671597,0,0,0,3841.426,189.6333,187354992,2025.6,489788.6,167178.8,13137.59,647441.8,67907141,68061597,67669581,27110567,NA,308518.9,NA,1329800,NA,6501332,NA,24684670,68061597,67669581,0,0,0,188,1800,2,5,5,5,180,20,10,5,5,22,0,45,0,45,0,45,0,45,5,5,0,0,0,516297420.67
2,1000,1000,1000,1,729285,0,3116696956,1880,499779,146421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377365,0,167,Inf,1503927211,1880,499779,146421,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,156986,-Inf,1612769745,1880,499779,146421,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3879.176,NA,1558348478,1880,499779,146421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,2,757258,0,3198236848,1860,489289,152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400898,0,173,Inf,1582316978,1860,489289,152491,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,166205,-Inf,1615919870,1860,489289,152491,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,4027.968,NA,1599118424,1860,489289,152491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,3,937850,0,3153209011,2070,492156,145343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577419,0,291,Inf,1529006964,2070,492156,145343,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,194145,-Inf,1624202047,2070,492156,145343,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,4988.564,NA,1576604506,2070,492156,145343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,4,770583,0,3246503318,1826,553978,145234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471621,0,166,Inf,1498108777,1826,553978,145234,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,161322,-Inf,1748394541,1826,553978,145234,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,4098.846,NA,1623251659,1826,553978,145234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,5,734491,0,3005339240,2266,495136,147928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379821,0,171,Inf,1443164882,2266,495136,147928,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,158042,-Inf,1562174358,2266,495136,147928,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3906.867,NA,1502669620,2266,495136,147928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,6,739657,0,3181409827,1848,481607,147004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370116,0,167,Inf,1580629943,1848,481607,147004,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,156090,-Inf,1600779884,1848,481607,147004,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3934.346,NA,1590704914,1848,481607,147004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,7,728584,0,3028757684,2298,499563,144913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375358,0,175,Inf,1447459731,2298,499563,144913,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,156780,-Inf,1581297953,2298,499563,144913,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3875.447,NA,1514378842,2298,499563,144913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,8,749494,0,3165585826,2136,500096,144265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395991,0,171,Inf,1514172761,2136,500096,144265,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,158327,-Inf,1651413065,2136,500096,144265,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3986.67,NA,1582792913,2136,500096,144265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,1000,9,730249,0,3118961447,1812,491069,145583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368713,0,168,Inf,1493872887,1812,491069,145583,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,161981,-Inf,1625088560,1812,491069,145583,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,0,0,0,3884.303,NA,1559480724,1812,491069,145583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,188,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1000,1000,200,1,728019,41570,667401009,8704,2440942,723646,535750,21793367,1349251758,678623929,670243958,1171260951,0,2833226,0,9299290,0,64215773,0,250063851,678623929,670243958,326412140,26271998,4619897817,167,168,286225598,1598,481024,144262,13482,269169,134073742,135722885,134048017,2317696,Inf,565148,Inf,1841298,Inf,12803808,Inf,49994921,135722885,134048017,0,0,0,157827,713,381175411,1919,491370,145198,132402,3039562,135783965,135726533,134049842,166257286,-Inf,567612,-Inf,1887794,-Inf,12886975,-Inf,50033896,135726533,134049842,0,0,0,3872.441,207.85,333700504,1740.8,488188.4,144729.2,26787.5,1089668,134925176,135724786,134048792,53239134,NA,566645.2,NA,1859858,NA,12843155,NA,50012770,135724786,134048792,0,0,0,188,200,2,5,5,5,20,20,10,5,5,22,0,5,0,5,0,5,0,5,5,5,0,0,0,511762760
2,1000,1000,200,2,723296,77554,657698738,9430,2576766,721188,818074,24637296,1348987539,678528920,670048086,1172710763,0,5630935,0,19359822,0,128663067,0,499537845,678528920,670048086,653191669,29563604,4995798951,166,164,281477619,1791,486760,143595,11504,374862,134033454,135704997,134009105,2383242,Inf,559900,Inf,1846354,Inf,12770112,Inf,49897321,135704997,134009105,0,0,0,156487,684,376221119,1956,617400,144988,177441,3180987,135763748,135708069,134010129,165873601,-Inf,569372,-Inf,2194512,-Inf,13072190,-Inf,49984968,135708069,134010129,0,0,0,3847.319,193.885,328849369,1886,515353.2,144237.6,20451.85,1231865,134898754,135705784,134009617,53305035,NA,563093.5,NA,1935982,NA,12866307,NA,49953784,135705784,134009617,0,0,0,188,400,2,5,5,5,40,20,10,5,5,22,0,10,0,10,0,10,0,10,5,5,0,0,0,576703415.33
2,1000,1000,200,3,741972,115846,663197133,9482,2500523,732679,1019596,22628179,1349640219,678605876,670623855,1171338955,0,8447488,0,28279563,0,192428568,0,749818429,678605876,670623855,978974048,27748277,5327178793,169,163,284956551,1744,489246,143962,11217,311669,134148913,135719364,134122960,2318243,Inf,556348,Inf,1836595,Inf,12748224,Inf,49924073,135719364,134122960,0,0,0,157365,774,378240582,2345,515076,152499,135030,3088399,135779135,135722660,134126576,165968676,-Inf,566492,-Inf,1965201,-Inf,12955903,-Inf,50029544,135722660,134126576,0,0,0,3946.66,193.0767,331598566,1896.4,500104.6,146535.8,16993.27,1131409,134964022,135721175,134124771,53242680,NA,563165.9,NA,1885304,NA,12828571,NA,49987895,135721175,134124771,0,0,0,188,600,2,5,5,5,60,20,10,5,5,22,0,15,0,15,0,15,0,15,5,5,0,0,0,642044293
2,1000,1000,200,4,725649,153776,663908032,9477,2444637,723113,4411081,21939217,1349380103,678687011,670195970,1172356072,0,11280204,0,38219330,0,257517000,0,1000163691,678687011,670195970,1307180225,30406950,5593796333,163,162,284882512,1592,485629,143811,11467,265499,134065491,135736928,134037677,2332221,Inf,558939,Inf,1844338,Inf,12778112,Inf,49983943,135736928,134037677,0,0,0,154091,883,379025520,2106,495243,146054,178842,3062581,135795591,135738273,134039885,166129645,-Inf,570940,-Inf,2016145,-Inf,13029022,-Inf,50036231,135738273,134039885,0,0,0,3859.835,192.22,331954016,1895.4,488927.4,144622.6,55138.51,1096961,134938010,135737402,134039194,53288912,NA,564010.2,NA,1910966,NA,12875850,NA,50008185,135737402,134039194,0,0,0,188,800,2,5,5,5,80,20,10,5,5,22,0,20,0,20,0,20,0,20,5,5,0,0,0,707430552.33
2,1000,1000,200,5,723958,197964,660288702,8436,2450224,742139,1516613,21965011,1349951185,678878093,670640877,1203097019,0,14070006,0,47686198,0,322000502,0,1250562090,678878093,670640877,1634318796,27604345,5982516339,167,162,284139406,1497,485460,143719,11108,267408,134152711,135774844,134126473,2342545,Inf,557212,Inf,1839698,Inf,12751999,Inf,49973510,135774844,134126473,0,0,0,156275,3627,376149296,1858,501880,158237,155951,3116852,135839585,135776701,134129929,166913958,-Inf,567612,-Inf,2201935,-Inf,13093789,-Inf,50054117,135776701,134129929,0,0,0,3850.84,197.964,330144351,1687.2,490044.8,148427.8,15166.13,1098251,134995118,135775619,134128175,54686228,NA,562800.2,NA,1907448,NA,12880020,NA,50022484,135775619,134128175,0,0,0,188,1000,2,5,5,5,100,20,10,5,5,22,0,25,0,25,0,25,0,25,5,5,0,0,0,772540246.33
2,1000,1000,200,6,1003866,252673,721810376,9203,2460193,721989,1882774,28626016,1354915916,678345109,672578403,1209866140,0,16894144,0,56929647,0,385689034,0,1500342596,678345109,672578403,1959855421,34956714,6771324103,167,167,308092795,1674,489409,143229,11122,331643,134506851,135575096,134454529,2404328,Inf,557659,Inf,1831058,Inf,12738815,Inf,49969635,135575096,134454529,0,0,0,221845,1108,413717581,2041,498286,145246,188982,7984807,139385615,135910358,134632640,194623939,-Inf,571964,-Inf,1961361,-Inf,13038845,-Inf,50052483,135910358,134632640,0,0,0,5339.713,210.5608,360905188,1840.6,492038.6,144397.8,15689.78,1431301,135491592,135669022,134515681,54993915,NA,563138.1,NA,1897655,NA,12856301,NA,50011420,135669022,134515681,0,0,0,188,1200,2,5,5,5,120,20,10,5,5,22,0,30,0,30,0,30,0,30,5,5,0,0,0,838829823.67
2,1000,1000,200,7,738174,289522,748941950,9530,2506842,724393,4068012,22373953,1354746506,681790811,672429729,1282468719,0,19699145,0,67124192,0,450291149,0,1750804090,681790811,672429729,2287918576,30710426,7300008248,168,153,354690588,1712,490434,139181,12229,271858,134520432,135856624,134473978,2332360,Inf,558620,Inf,1836946,Inf,12728863,Inf,49968129,135856624,134473978,0,0,0,156067,1288,394251362,2209,532623,148567,140973,3175258,137776244,137717889,134514105,220510085,-Inf,572092,-Inf,2250766,-Inf,13070940,-Inf,50073280,137717889,134514105,0,0,0,3926.457,206.8014,374470975,1906,501368.4,144878.6,29057.23,1118698,135474651,136358162,134485946,58294033,NA,562832.7,NA,1917834,NA,12865461,NA,50022974,136358162,134485946,0,0,0,188,1400,2,5,5,5,140,20,10,5,5,22,0,35,0,35,0,35,0,35,5,5,0,0,0,916042761.67
2,1000,1000,200,8,722205,305604,811903416,9237,2494299,730918,2277376,22470371,1355648595,680291817,674800946,1183166543,0,22520755,0,76567023,0,514774111,0,1998438874,680291817,674800946,2612300763,29010010,7202332366,169,163,386621171,1610,488060,144957,11121,288470,134672629,135983913,134627539,2360243,Inf,557979,Inf,1834705,Inf,12747902,Inf,49919039,135983913,134627539,0,0,0,156127,1146,425282245,2176,527984,148444,157937,3109186,136332384,136266566,136117799,166018101,-Inf,570043,-Inf,2099024,-Inf,13057467,-Inf,50033119,136266566,136117799,0,0,0,3841.516,191.0025,405951708,1847.4,498859.8,146183.6,14233.6,1123519,135564860,136058363,134960189,53780297,NA,563018.9,NA,1914176,NA,12869353,NA,49960972,136058363,134960189,0,0,0,188,1600,2,5,5,5,160,20,10,5,5,22,0,40,0,40,0,40,0,40,5,5,0,0,0,974045420.33
2,1000,1000,200,9,741760,341646,660618878,9859,3316841,725429,2403802,21936318,1373585638,690618799,682541037,1186299473,0,25382136,0,85515722,0,580282087,0,2278897057,690618799,682541037,2970077002,29475655,7300880720,161,164,282108829,1751,486816,144661,11048,270396,136534440,138122704,136507740,2351216,Inf,557724,Inf,1817202,Inf,12797085,Inf,50578296,138122704,136507740,0,0,0,166366,627,378510049,2537,1344257,145416,134772,3125808,138170286,138125200,136509340,166509575,-Inf,572124,-Inf,1992912,-Inf,13135322,-Inf,50688375,138125200,136509340,0,0,0,3945.532,189.8033,330309439,1971.8,663368.2,145085.8,13354.46,1096816,137358564,138123760,136508207,53922703,NA,564047.5,NA,1900349,NA,12895157,NA,50642157,138123760,136508207,0,0,0,188,1800,2,5,5,5,180,20,10,5,5,22,0,45,0,45,0,45,0,45,5,5,0,0,0,1047485173
