machine,size,iteration,metric,invocations,min,max,mean,sum
supermicro,100_100_100,1,CUDA memcpy HtoD,20,169380,538286,444009.5,8880191
supermicro,100_100_100,1,CUDA memcpy DtoH,20,103427,524781,362612.3,7252247
supermicro,100_100_100,1,cudaFree,22,164245,1851291,318126.4,6998781
supermicro,100_100_100,1,cudaLaunch (gpu_stencil37_hack2_cp_slices,20,14675,62094,19971.35,399427
supermicro,100_100_100,1,gpu_stencil37_hack2_cp_slices,20,21825,33185,26336.85,526737
supermicro,100_100_100,1,cudaLaunch (gpu_stencil37_hack2_cp_rows,20,13126,20568,14606.6,292132
supermicro,100_100_100,1,gpu_stencil37_hack2_cp_rows,20,65250,77442,70867.4,1417348
supermicro,100_100_100,1,cudaLaunch (gpu_stencil37_hack2_cp_cols,20,13120,22081,14335.05,286701
supermicro,100_100_100,1,gpu_stencil37_hack2_cp_cols,20,119395,128580,122044.8,2440896
supermicro,100_100_100,1,cudaLaunch (gpu_stencil37_hack2,60,13120,62094,16304.33,978260
supermicro,100_100_100,1,gpu_stencil37_hack2,60,21825,128580,73083.02,4384981
supermicro,100_100_100,1,total_CUDA memcpy HtoD,20,169380,538286,444009.5,8880191
supermicro,100_100_100,1,total_CUDA memcpy DtoH,20,103427,524781,362612.3,7252247
supermicro,100_100_100,1,total_kernel_execution_time,0, 0, 0, 0, 8769962
supermicro,100_100_100,1,total_CUDA_functions,0, 0, 0, 0, 11559957
supermicro,100_100_100,1,total_running_time,0, 0, 0, 0, 55143911
supermicro,100_100_100,2,cuDeviceGetAttribute,364,138,218730,6365.242,2316948
supermicro,100_100_100,2,cudaSetupArgument,2560,284,961,312.2844,799448
supermicro,100_100_100,2,cudaMallocHost,2,3057177,320553799,161805488,323610976
supermicro,100_100_100,2,cudaGetDeviceCount,5,519,9008,2284,11420
supermicro,100_100_100,2,cudaGetDeviceProperties,5,630194,940297,696769.8,3483849
supermicro,100_100_100,2,cudaMemGetInfo,5,203751,387310,241639.8,1208199
supermicro,100_100_100,2,cudaLaunch,160,12741,63469,14950.96,2392154
supermicro,100_100_100,2,cudaMalloc,15,223953,236848,227440.9,3411614
supermicro,100_100_100,2,cudaMemcpy,80,10115,52655,13183.51,1054681
supermicro,100_100_100,2,CUDA memcpy HtoD,40,107811,539694,438812,17552478
supermicro,100_100_100,2,CUDA memcpy DtoH,40,101922,520141,359347.4,14373897
supermicro,100_100_100,2,cudaFree,22,161750,1189428,264520.2,5819445
supermicro,100_100_100,2,cudaLaunch (gpu_stencil37_hack2_cp_slices,40,14550,63469,17633.33,705333
supermicro,100_100_100,2,gpu_stencil37_hack2_cp_slices,40,21440,28993,25130.17,1005207
