machine,size,iteration,metric,invocations,min,max,mean,sum
ccsl,100_100_100,5,gpu_stencil37_hack2_cp_slices,100,16289,25888,21220.47,2122047
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack2_cp_rows,100,6596,13125,7274.32,727432
ccsl,100_100_100,5,gpu_stencil37_hack2_cp_rows,100,47488,87713,57970.54,5797054
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack2_cp_cols,100,6462,10827,7130.89,713089
ccsl,100_100_100,5,gpu_stencil37_hack2_cp_cols,100,106593,134786,111448.8,11144884
ccsl,100_100_100,5,cudaLaunch (gpu_stencil37_hack2,300,6462,406554,9309.953,2792986
ccsl,100_100_100,5,gpu_stencil37_hack2,300,16289,134786,63546.62,19063985
ccsl,100_100_100,5,total_CUDA memcpy HtoD,100,83073,412711,282630.2,28263018
ccsl,100_100_100,5,total_CUDA memcpy DtoH,100,71937,390854,272901.7,27290168
ccsl,100_100_100,5,total_kernel_execution_time,0, 0, 0, 0, 38127970
ccsl,100_100_100,5,total_CUDA_functions,0, 0, 0, 0, 7784143785588681
ccsl,100_100_100,5,total_running_time,0, 0, 0, 0, 73399826
ccsl,100_100_100,6,cuDeviceGetAttribute,94,105,101584,2795,262730
ccsl,100_100_100,6,cudaSetupArgument,7680,136,601,156.4626,1201633
ccsl,100_100_100,6,cudaMallocHost,2,1425823,75015511,38220667,76441334
ccsl,100_100_100,6,cudaGetDeviceCount,5,507,1611,873.6,4368
ccsl,100_100_100,6,cudaGetDeviceProperties,5,329976,361335,349787.4,1748937
ccsl,100_100_100,6,cudaMemGetInfo,5,195126,207131,198967.8,994839
ccsl,100_100_100,6,cudaLaunch,480,6436,401116,8435.158,4048876
ccsl,100_100_100,6,cudaMalloc,22,120041,75015511,3605940,79330674
ccsl,100_100_100,6,cudaMemcpy,240,6239,32081,8089.363,1941447
ccsl,100_100_100,6,CUDA memcpy HtoD,120,82849,414823,282469,33896278
ccsl,100_100_100,6,CUDA memcpy DtoH,120,71809,393350,272803.5,32736415
ccsl,100_100_100,6,cudaFree,22,145696,2022228,659729.5,14514050
ccsl,100_100_100,6,cudaLaunch (gpu_stencil37_hack2_cp_slices,120,7816,401116,12445.97,1493516
ccsl,100_100_100,6,gpu_stencil37_hack2_cp_slices,120,16353,25217,21389.2,2566704
ccsl,100_100_100,6,cudaLaunch (gpu_stencil37_hack2_cp_rows,120,6502,11927,7029.6,843552
ccsl,100_100_100,6,gpu_stencil37_hack2_cp_rows,120,46049,83586,57407.59,6888911
ccsl,100_100_100,6,cudaLaunch (gpu_stencil37_hack2_cp_cols,120,6436,9630,6922.2,830664
ccsl,100_100_100,6,gpu_stencil37_hack2_cp_cols,120,106562,132131,110258.4,13231004
ccsl,100_100_100,6,cudaLaunch (gpu_stencil37_hack2,360,6436,401116,8799.256,3167732
ccsl,100_100_100,6,gpu_stencil37_hack2,360,16353,132131,63018.39,22686619
ccsl,100_100_100,6,total_CUDA memcpy HtoD,120,82849,414823,282469,33896278
ccsl,100_100_100,6,total_CUDA memcpy DtoH,120,71809,393350,272803.5,32736415
ccsl,100_100_100,6,total_kernel_execution_time,0, 0, 0, 0, 45373238
ccsl,100_100_100,6,total_CUDA_functions,0, 0, 0, 0, 7791006586123326
ccsl,100_100_100,6,total_running_time,0, 0, 0, 0, 82981004
ccsl,100_100_100,7,cuDeviceGetAttribute,94,118,101948,2821.83,265252
ccsl,100_100_100,7,cudaSetupArgument,8960,138,578,159.403,1428251
ccsl,100_100_100,7,cudaMallocHost,2,1470601,75129049,38299825,76599650
ccsl,100_100_100,7,cudaGetDeviceCount,5,687,1758,1017.2,5086
ccsl,100_100_100,7,cudaGetDeviceProperties,5,326532,378085,338708.4,1693542
ccsl,100_100_100,7,cudaMemGetInfo,5,192412,209095,199353.2,996766
ccsl,100_100_100,7,cudaLaunch,560,6474,398446,8225.57,4606319
ccsl,100_100_100,7,cudaMalloc,22,119318,75129049,3613506,79497140
ccsl,100_100_100,7,cudaMemcpy,280,6266,33342,7980.654,2234583
ccsl,100_100_100,7,CUDA memcpy HtoD,140,83745,413990,282535.9,39555020
ccsl,100_100_100,7,CUDA memcpy DtoH,140,71937,397574,272857.6,38200062
ccsl,100_100_100,7,cudaFree,22,134412,2023460,659597.1,14511137
ccsl,100_100_100,7,cudaLaunch (gpu_stencil37_hack2_cp_slices,140,7601,398446,11689.7,1636558
ccsl,100_100_100,7,gpu_stencil37_hack2_cp_slices,140,15488,24960,21124.02,2957363
ccsl,100_100_100,7,cudaLaunch (gpu_stencil37_hack2_cp_rows,140,6474,11371,7000.621,980087
ccsl,100_100_100,7,gpu_stencil37_hack2_cp_rows,140,47329,85506,57952.64,8113369
ccsl,100_100_100,7,cudaLaunch (gpu_stencil37_hack2_cp_cols,140,6477,9795,6952.15,973301
ccsl,100_100_100,7,gpu_stencil37_hack2_cp_cols,140,106529,133987,110313,15443818
ccsl,100_100_100,7,cudaLaunch (gpu_stencil37_hack2,420,6474,398446,8547.49,3589946
ccsl,100_100_100,7,gpu_stencil37_hack2,420,15488,133987,63129.88,26514550
ccsl,100_100_100,7,total_CUDA memcpy HtoD,140,83745,413990,282535.9,39555020
ccsl,100_100_100,7,total_CUDA memcpy DtoH,140,71937,397574,272857.6,38200062
ccsl,100_100_100,7,total_kernel_execution_time,0, 0, 0, 0, 53029100
