machine,kernel,size(x),size(y),size(z),iteration,IsStream,nTile,totalExeTime
f3,StencilCudaGpu37,800,800,900,1,1,21,1867480117
f3,StencilCudaGpu37,800,800,900,1,1,22,1867722525
f3,StencilCudaGpu37,800,800,900,1,1,23,1874621763
f3,StencilCudaGpu37,800,800,900,1,1,24,1867561018
f3,StencilCudaGpu37,800,800,900,1,1,25,1867540273
f3,StencilCudaGpu37,800,800,900,1,1,26,1867888500
f3,StencilCudaGpu37,800,800,900,1,1,27,1867471059
f3,StencilCudaGpu37,800,800,900,1,1,28,1867548988
f3,StencilCudaGpu37,800,800,900,1,1,29,1873984840
f3,StencilCudaGpu37,800,800,900,1,1,30,1867764729
f3,StencilCudaGpu37,900,900,900,1,0,0,2316160964
f3,StencilCudaGpu37,900,900,900,1,1,1,2324680441
f3,StencilCudaGpu37,900,900,900,1,1,2,2316456210
f3,StencilCudaGpu37,900,900,900,1,1,3,2316632560
f3,StencilCudaGpu37,900,900,900,1,1,4,2317143985
f3,StencilCudaGpu37,900,900,900,1,1,5,2316491283
f3,StencilCudaGpu37,900,900,900,1,1,6,2316691241
f3,StencilCudaGpu37,900,900,900,1,1,7,2316350187
f3,StencilCudaGpu37,900,900,900,1,1,8,2325022332
f3,StencilCudaGpu37,900,900,900,1,1,9,2324976435
f3,StencilCudaGpu37,900,900,900,1,1,10,2325032952
f3,StencilCudaGpu37,900,900,900,1,1,11,2316702323
f3,StencilCudaGpu37,900,900,900,1,1,12,2316397636
f3,StencilCudaGpu37,900,900,900,1,1,13,2316228516
f3,StencilCudaGpu37,900,900,900,1,1,14,2316473727
f3,StencilCudaGpu37,900,900,900,1,1,15,2317744287
f3,StencilCudaGpu37,900,900,900,1,1,16,2316763600
f3,StencilCudaGpu37,900,900,900,1,1,17,2316530119
f3,StencilCudaGpu37,900,900,900,1,1,18,2316874186
f3,StencilCudaGpu37,900,900,900,1,1,19,2316581081
f3,StencilCudaGpu37,900,900,900,1,1,20,2316350847
f3,StencilCudaGpu37,900,900,900,1,1,21,2317972454
f3,StencilCudaGpu37,900,900,900,1,1,22,2316392046
f3,StencilCudaGpu37,900,900,900,1,1,23,2316370263
f3,StencilCudaGpu37,900,900,900,1,1,24,2316346056
f3,StencilCudaGpu37,900,900,900,1,1,25,2325668922
f3,StencilCudaGpu37,900,900,900,1,1,26,2316616169
f3,StencilCudaGpu37,900,900,900,1,1,27,2324957305
f3,StencilCudaGpu37,900,900,900,1,1,28,2316978761
f3,StencilCudaGpu37,900,900,900,1,1,29,2325164127
f3,StencilCudaGpu37,900,900,900,1,1,30,2325275518
f3,StencilCudaGpu37,1000,1000,900,1,0,0,2810403248
f3,StencilCudaGpu37,1000,1000,900,1,1,1,2810565822
f3,StencilCudaGpu37,1000,1000,900,1,1,2,2810272270
f3,StencilCudaGpu37,1000,1000,900,1,1,3,2820982881
f3,StencilCudaGpu37,1000,1000,900,1,1,4,2811397974
f3,StencilCudaGpu37,1000,1000,900,1,1,5,2811013508
f3,StencilCudaGpu37,1000,1000,900,1,1,6,2811041886
f3,StencilCudaGpu37,1000,1000,900,1,1,7,2821014825
f3,StencilCudaGpu37,1000,1000,900,1,1,8,2810544820
f3,StencilCudaGpu37,1000,1000,900,1,1,9,2810268809
f3,StencilCudaGpu37,1000,1000,900,1,1,10,2810493159
f3,StencilCudaGpu37,1000,1000,900,1,1,11,2810624722
f3,StencilCudaGpu37,1000,1000,900,1,1,12,2810714916
f3,StencilCudaGpu37,1000,1000,900,1,1,13,2810792336
f3,StencilCudaGpu37,1000,1000,900,1,1,14,2810743740
f3,StencilCudaGpu37,1000,1000,900,1,1,15,2811649466
f3,StencilCudaGpu37,1000,1000,900,1,1,16,2820645605
f3,StencilCudaGpu37,1000,1000,900,1,1,17,2820989355
f3,StencilCudaGpu37,1000,1000,900,1,1,18,2820550851
f3,StencilCudaGpu37,1000,1000,900,1,1,19,2810274002
f3,StencilCudaGpu37,1000,1000,900,1,1,20,2810454174
f3,StencilCudaGpu37,1000,1000,900,1,1,21,2810466216
f3,StencilCudaGpu37,1000,1000,900,1,1,22,2810739083
f3,StencilCudaGpu37,1000,1000,900,1,1,23,2810528358
f3,StencilCudaGpu37,1000,1000,900,1,1,24,2810459180
f3,StencilCudaGpu37,1000,1000,900,1,1,25,2810933066
f3,StencilCudaGpu37,1000,1000,900,1,1,26,2810358225
f3,StencilCudaGpu37,1000,1000,900,1,1,27,2810464077
f3,StencilCudaGpu37,1000,1000,900,1,1,28,2810355200
f3,StencilCudaGpu37,1000,1000,900,1,1,29,2820986653
f3,StencilCudaGpu37,1000,1000,900,1,1,30,2810402474
f3,StencilCudaGpu37,100,100,1000,1,0,0,43517149
f3,StencilCudaGpu37,100,100,1000,1,1,1,43396811
f3,StencilCudaGpu37,100,100,1000,1,1,2,43376137
f3,StencilCudaGpu37,100,100,1000,1,1,3,43388196
f3,StencilCudaGpu37,100,100,1000,1,1,4,43529752
f3,StencilCudaGpu37,100,100,1000,1,1,5,43395360
f3,StencilCudaGpu37,100,100,1000,1,1,6,43378608
f3,StencilCudaGpu37,100,100,1000,1,1,7,43400430
f3,StencilCudaGpu37,200,200,1000,1,0,0,160684323
f3,StencilCudaGpu37,200,200,1000,1,1,1,161160698
f3,StencilCudaGpu37,200,200,1000,1,1,2,161120855
f3,StencilCudaGpu37,200,200,1000,1,1,3,160683170
f3,StencilCudaGpu37,200,200,1000,1,1,4,160788641
f3,StencilCudaGpu37,200,200,1000,1,1,5,160693829
f3,StencilCudaGpu37,200,200,1000,1,1,6,160803198
f3,StencilCudaGpu37,200,200,1000,1,1,7,160718133
f3,StencilCudaGpu37,200,200,1000,1,1,8,161213276
f3,StencilCudaGpu37,200,200,1000,1,1,9,160822775
f3,StencilCudaGpu37,200,200,1000,1,1,10,160623724
f3,StencilCudaGpu37,200,200,1000,1,1,11,160749184
f3,StencilCudaGpu37,200,200,1000,1,1,12,160664891
f3,StencilCudaGpu37,200,200,1000,1,1,13,160897406
f3,StencilCudaGpu37,300,300,1000,1,0,0,354749572
f3,StencilCudaGpu37,300,300,1000,1,1,1,354837620
f3,StencilCudaGpu37,300,300,1000,1,1,2,354916395
f3,StencilCudaGpu37,300,300,1000,1,1,3,355807838
f3,StencilCudaGpu37,300,300,1000,1,1,4,354866715
f3,StencilCudaGpu37,300,300,1000,1,1,5,355030780
f3,StencilCudaGpu37,300,300,1000,1,1,6,354808783
f3,StencilCudaGpu37,300,300,1000,1,1,7,354850162
f3,StencilCudaGpu37,300,300,1000,1,1,8,354955561
f3,StencilCudaGpu37,300,300,1000,1,1,9,354738091
f3,StencilCudaGpu37,300,300,1000,1,1,10,355141257
f3,StencilCudaGpu37,300,300,1000,1,1,11,354774177
f3,StencilCudaGpu37,300,300,1000,1,1,12,354897805
f3,StencilCudaGpu37,300,300,1000,1,1,13,354717943
f3,StencilCudaGpu37,300,300,1000,1,1,14,355154104
f3,StencilCudaGpu37,300,300,1000,1,1,15,354793887
f3,StencilCudaGpu37,300,300,1000,1,1,16,354811923
f3,StencilCudaGpu37,300,300,1000,1,1,17,354872630
f3,StencilCudaGpu37,300,300,1000,1,1,18,354743097
f3,StencilCudaGpu37,300,300,1000,1,1,19,354912066
f3,StencilCudaGpu37,400,400,1000,1,0,0,627851847
f3,StencilCudaGpu37,400,400,1000,1,1,1,627819614
f3,StencilCudaGpu37,400,400,1000,1,1,2,630494502
f3,StencilCudaGpu37,400,400,1000,1,1,3,628016525
f3,StencilCudaGpu37,400,400,1000,1,1,4,627902050
f3,StencilCudaGpu37,400,400,1000,1,1,5,628000253
f3,StencilCudaGpu37,400,400,1000,1,1,6,627893139
f3,StencilCudaGpu37,400,400,1000,1,1,7,628336531
f3,StencilCudaGpu37,400,400,1000,1,1,8,627995326
f3,StencilCudaGpu37,400,400,1000,1,1,9,627887751
f3,StencilCudaGpu37,400,400,1000,1,1,10,629634746
f3,StencilCudaGpu37,400,400,1000,1,1,11,627946803
f3,StencilCudaGpu37,400,400,1000,1,1,12,629609847
f3,StencilCudaGpu37,400,400,1000,1,1,13,629698565
f3,StencilCudaGpu37,400,400,1000,1,1,14,627876232
f3,StencilCudaGpu37,400,400,1000,1,1,15,628345719
f3,StencilCudaGpu37,400,400,1000,1,1,16,628096933
f3,StencilCudaGpu37,400,400,1000,1,1,17,627881342
f3,StencilCudaGpu37,400,400,1000,1,1,18,628097536
f3,StencilCudaGpu37,400,400,1000,1,1,19,628025168
f3,StencilCudaGpu37,400,400,1000,1,1,20,627743359
f3,StencilCudaGpu37,400,400,1000,1,1,21,627950113
f3,StencilCudaGpu37,400,400,1000,1,1,22,627902815
f3,StencilCudaGpu37,400,400,1000,1,1,23,628082422
f3,StencilCudaGpu37,400,400,1000,1,1,24,627852516
f3,StencilCudaGpu37,400,400,1000,1,1,25,629835200
f3,StencilCudaGpu37,500,500,1000,1,0,0,859138981
f3,StencilCudaGpu37,500,500,1000,1,1,1,858872543
f3,StencilCudaGpu37,500,500,1000,1,1,2,858894130
f3,StencilCudaGpu37,500,500,1000,1,1,3,858764341
f3,StencilCudaGpu37,500,500,1000,1,1,4,861941747
f3,StencilCudaGpu37,500,500,1000,1,1,5,859046831
f3,StencilCudaGpu37,500,500,1000,1,1,6,861693288
f3,StencilCudaGpu37,500,500,1000,1,1,7,861539538
f3,StencilCudaGpu37,500,500,1000,1,1,8,858915957
f3,StencilCudaGpu37,500,500,1000,1,1,9,858989655
f3,StencilCudaGpu37,500,500,1000,1,1,10,859194263
f3,StencilCudaGpu37,500,500,1000,1,1,11,861921696
f3,StencilCudaGpu37,500,500,1000,1,1,12,858949720
f3,StencilCudaGpu37,500,500,1000,1,1,13,859058131
f3,StencilCudaGpu37,500,500,1000,1,1,14,858844302
f3,StencilCudaGpu37,500,500,1000,1,1,15,859302488
f3,StencilCudaGpu37,500,500,1000,1,1,16,859052550
f3,StencilCudaGpu37,500,500,1000,1,1,17,859002888
f3,StencilCudaGpu37,500,500,1000,1,1,18,859053229
f3,StencilCudaGpu37,500,500,1000,1,1,19,859051453
f3,StencilCudaGpu37,500,500,1000,1,1,20,858765355
f3,StencilCudaGpu37,500,500,1000,1,1,21,861531031
f3,StencilCudaGpu37,500,500,1000,1,1,22,858752559
f3,StencilCudaGpu37,500,500,1000,1,1,23,859103074
f3,StencilCudaGpu37,500,500,1000,1,1,24,858895412
f3,StencilCudaGpu37,500,500,1000,1,1,25,858742844
f3,StencilCudaGpu37,500,500,1000,1,1,26,858934264
f3,StencilCudaGpu37,500,500,1000,1,1,27,859049853
f3,StencilCudaGpu37,500,500,1000,1,1,28,859099173
f3,StencilCudaGpu37,500,500,1000,1,1,29,858735688
f3,StencilCudaGpu37,500,500,1000,1,1,30,858867563
f3,StencilCudaGpu37,600,600,1000,1,0,0,1236297205
f3,StencilCudaGpu37,600,600,1000,1,1,1,1236526008
f3,StencilCudaGpu37,600,600,1000,1,1,2,1232287680
f3,StencilCudaGpu37,600,600,1000,1,1,3,1236560077
f3,StencilCudaGpu37,600,600,1000,1,1,4,1232397519
f3,StencilCudaGpu37,600,600,1000,1,1,5,1232709854
f3,StencilCudaGpu37,600,600,1000,1,1,6,1232220807
f3,StencilCudaGpu37,600,600,1000,1,1,7,1236353484
f3,StencilCudaGpu37,600,600,1000,1,1,8,1232271596
f3,StencilCudaGpu37,600,600,1000,1,1,9,1232197330
f3,StencilCudaGpu37,600,600,1000,1,1,10,1232401588
f3,StencilCudaGpu37,600,600,1000,1,1,11,1236677608
f3,StencilCudaGpu37,600,600,1000,1,1,12,1232733959
f3,StencilCudaGpu37,600,600,1000,1,1,13,1232389441
f3,StencilCudaGpu37,600,600,1000,1,1,14,1232382304
f3,StencilCudaGpu37,600,600,1000,1,1,15,1236467512
f3,StencilCudaGpu37,600,600,1000,1,1,16,1232419210
f3,StencilCudaGpu37,600,600,1000,1,1,17,1232322197
f3,StencilCudaGpu37,600,600,1000,1,1,18,1232441233
f3,StencilCudaGpu37,600,600,1000,1,1,19,1232149133
f3,StencilCudaGpu37,600,600,1000,1,1,20,1232182106
f3,StencilCudaGpu37,600,600,1000,1,1,21,1236585015
f3,StencilCudaGpu37,600,600,1000,1,1,22,1236502061
f3,StencilCudaGpu37,600,600,1000,1,1,23,1232230543
f3,StencilCudaGpu37,600,600,1000,1,1,24,1232867633
f3,StencilCudaGpu37,600,600,1000,1,1,25,1232634343
f3,StencilCudaGpu37,600,600,1000,1,1,26,1236983262
f3,StencilCudaGpu37,600,600,1000,1,1,27,1232362052
f3,StencilCudaGpu37,600,600,1000,1,1,28,1232258935
f3,StencilCudaGpu37,600,600,1000,1,1,29,1232869691
f3,StencilCudaGpu37,600,600,1000,1,1,30,1232053136
f3,StencilCudaGpu37,700,700,1000,1,0,0,1593973494
f3,StencilCudaGpu37,700,700,1000,1,1,1,1593989754
f3,StencilCudaGpu37,700,700,1000,1,1,2,1594494517
f3,StencilCudaGpu37,700,700,1000,1,1,3,1594537965
f3,StencilCudaGpu37,700,700,1000,1,1,4,1594005829
f3,StencilCudaGpu37,700,700,1000,1,1,5,1593637925
f3,StencilCudaGpu37,700,700,1000,1,1,6,1594691815
f3,StencilCudaGpu37,700,700,1000,1,1,7,1594057409
f3,StencilCudaGpu37,700,700,1000,1,1,8,1600222665
f3,StencilCudaGpu37,700,700,1000,1,1,9,1599528982
f3,StencilCudaGpu37,700,700,1000,1,1,10,1594394499
f3,StencilCudaGpu37,700,700,1000,1,1,11,1594262095
f3,StencilCudaGpu37,700,700,1000,1,1,12,1599452786
f3,StencilCudaGpu37,700,700,1000,1,1,13,1594097548
f3,StencilCudaGpu37,700,700,1000,1,1,14,1594155974
f3,StencilCudaGpu37,700,700,1000,1,1,15,1599697440
f3,StencilCudaGpu37,700,700,1000,1,1,16,1594911300
f3,StencilCudaGpu37,700,700,1000,1,1,17,1593783487
f3,StencilCudaGpu37,700,700,1000,1,1,18,1593854672
f3,StencilCudaGpu37,700,700,1000,1,1,19,1593964716
f3,StencilCudaGpu37,700,700,1000,1,1,20,1593936417
f3,StencilCudaGpu37,700,700,1000,1,1,21,1593815850
f3,StencilCudaGpu37,700,700,1000,1,1,22,1594038954
f3,StencilCudaGpu37,700,700,1000,1,1,23,1593716130
f3,StencilCudaGpu37,700,700,1000,1,1,24,1594410930
f3,StencilCudaGpu37,700,700,1000,1,1,25,1594733734
f3,StencilCudaGpu37,700,700,1000,1,1,26,1593701867
f3,StencilCudaGpu37,700,700,1000,1,1,27,1594159098
f3,StencilCudaGpu37,700,700,1000,1,1,28,1593731566
f3,StencilCudaGpu37,700,700,1000,1,1,29,1599525577
f3,StencilCudaGpu37,700,700,1000,1,1,30,1593827721
f3,StencilCudaGpu37,800,800,1000,1,0,0,2022607627
f3,StencilCudaGpu37,800,800,1000,1,1,1,2023018946
f3,StencilCudaGpu37,800,800,1000,1,1,2,2022782146
f3,StencilCudaGpu37,800,800,1000,1,1,3,2022620314
f3,StencilCudaGpu37,800,800,1000,1,1,4,2022765236
f3,StencilCudaGpu37,800,800,1000,1,1,5,2022461284
f3,StencilCudaGpu37,800,800,1000,1,1,6,2022725290
f3,StencilCudaGpu37,800,800,1000,1,1,7,2030073935
f3,StencilCudaGpu37,800,800,1000,1,1,8,2030877461
f3,StencilCudaGpu37,800,800,1000,1,1,9,2022206767
f3,StencilCudaGpu37,800,800,1000,1,1,10,2023075474
f3,StencilCudaGpu37,800,800,1000,1,1,11,2023176603
f3,StencilCudaGpu37,800,800,1000,1,1,12,2023278235
f3,StencilCudaGpu37,800,800,1000,1,1,13,2023846393
f3,StencilCudaGpu37,800,800,1000,1,1,14,2022999729
f3,StencilCudaGpu37,800,800,1000,1,1,15,2022643653
f3,StencilCudaGpu37,800,800,1000,1,1,16,2022239201
f3,StencilCudaGpu37,800,800,1000,1,1,17,2022638402
f3,StencilCudaGpu37,800,800,1000,1,1,18,2022957159
f3,StencilCudaGpu37,800,800,1000,1,1,19,2022918649
f3,StencilCudaGpu37,800,800,1000,1,1,20,2022908177
f3,StencilCudaGpu37,800,800,1000,1,1,21,2022575142
f3,StencilCudaGpu37,800,800,1000,1,1,22,2023161800
f3,StencilCudaGpu37,800,800,1000,1,1,23,2022791922
f3,StencilCudaGpu37,800,800,1000,1,1,24,2023243742
f3,StencilCudaGpu37,800,800,1000,1,1,25,2030168326
f3,StencilCudaGpu37,800,800,1000,1,1,26,2029713991
f3,StencilCudaGpu37,800,800,1000,1,1,27,2030003249
f3,StencilCudaGpu37,800,800,1000,1,1,28,2022988068
f3,StencilCudaGpu37,800,800,1000,1,1,29,2022809961
f3,StencilCudaGpu37,800,800,1000,1,1,30,2030101281
f3,StencilCudaGpu37,900,900,1000,1,0,0,2534672635
f3,StencilCudaGpu37,900,900,1000,1,1,1,2533811838
f3,StencilCudaGpu37,900,900,1000,1,1,2,2533921335
f3,StencilCudaGpu37,900,900,1000,1,1,3,2533423345
f3,StencilCudaGpu37,900,900,1000,1,1,4,2533745943
f3,StencilCudaGpu37,900,900,1000,1,1,5,2533520080
f3,StencilCudaGpu37,900,900,1000,1,1,6,2534330804
f3,StencilCudaGpu37,900,900,1000,1,1,7,2543913180
f3,StencilCudaGpu37,900,900,1000,1,1,8,2534092831
f3,StencilCudaGpu37,900,900,1000,1,1,9,2533737919
f3,StencilCudaGpu37,900,900,1000,1,1,10,2533180200
f3,StencilCudaGpu37,900,900,1000,1,1,11,2534435615
f3,StencilCudaGpu37,900,900,1000,1,1,12,2533972036
f3,StencilCudaGpu37,900,900,1000,1,1,13,2534360100
f3,StencilCudaGpu37,900,900,1000,1,1,14,2535414950
f3,StencilCudaGpu37,900,900,1000,1,1,15,2534376699
f3,StencilCudaGpu37,900,900,1000,1,1,16,2533533727
f3,StencilCudaGpu37,900,900,1000,1,1,17,2533927881
f3,StencilCudaGpu37,900,900,1000,1,1,18,2534012952
f3,StencilCudaGpu37,900,900,1000,1,1,19,2534272281
f3,StencilCudaGpu37,900,900,1000,1,1,20,2533707005
f3,StencilCudaGpu37,900,900,1000,1,1,21,2533868084
f3,StencilCudaGpu37,900,900,1000,1,1,22,2544493230
f3,StencilCudaGpu37,900,900,1000,1,1,23,2535036576
f3,StencilCudaGpu37,900,900,1000,1,1,24,2542837987
f3,StencilCudaGpu37,900,900,1000,1,1,25,2534172363
f3,StencilCudaGpu37,900,900,1000,1,1,26,2535150368
f3,StencilCudaGpu37,900,900,1000,1,1,27,2543518469
f3,StencilCudaGpu37,900,900,1000,1,1,28,2543220300
f3,StencilCudaGpu37,900,900,1000,1,1,29,2534975566
f3,StencilCudaGpu37,900,900,1000,1,1,30,2533704008
f3,StencilCudaGpu37,1000,1000,1000,1,0,0,3139508710
f3,StencilCudaGpu37,1000,1000,1000,1,1,1,3090330540
f3,StencilCudaGpu37,1000,1000,1000,1,1,2,3090332207
f3,StencilCudaGpu37,1000,1000,1000,1,1,3,3090323333
f3,StencilCudaGpu37,1000,1000,1000,1,1,4,3091768060
f3,StencilCudaGpu37,1000,1000,1000,1,1,5,3101872545
f3,StencilCudaGpu37,1000,1000,1000,1,1,6,3091444103
f3,StencilCudaGpu37,1000,1000,1000,1,1,7,3090541684
f3,StencilCudaGpu37,1000,1000,1000,1,1,8,3091163642
f3,StencilCudaGpu37,1000,1000,1000,1,1,9,3102035925
f3,StencilCudaGpu37,1000,1000,1000,1,1,10,3090500072
f3,StencilCudaGpu37,1000,1000,1000,1,1,11,3090084457
f3,StencilCudaGpu37,1000,1000,1000,1,1,12,3091696891
f3,StencilCudaGpu37,1000,1000,1000,1,1,13,3091722722
f3,StencilCudaGpu37,1000,1000,1000,1,1,14,3091121331
f3,StencilCudaGpu37,1000,1000,1000,1,1,15,3091535562
f3,StencilCudaGpu37,1000,1000,1000,1,1,16,3090359575
f3,StencilCudaGpu37,1000,1000,1000,1,1,17,3090233064
f3,StencilCudaGpu37,1000,1000,1000,1,1,18,3090486161
f3,StencilCudaGpu37,1000,1000,1000,1,1,19,3090361224
f3,StencilCudaGpu37,1000,1000,1000,1,1,20,3091286036
f3,StencilCudaGpu37,1000,1000,1000,1,1,21,3091572268
f3,StencilCudaGpu37,1000,1000,1000,1,1,22,3102670760
f3,StencilCudaGpu37,1000,1000,1000,1,1,23,3091953362
f3,StencilCudaGpu37,1000,1000,1000,1,1,24,3091350179
f3,StencilCudaGpu37,1000,1000,1000,1,1,25,3091399363
f3,StencilCudaGpu37,1000,1000,1000,1,1,26,3101701452
f3,StencilCudaGpu37,1000,1000,1000,1,1,27,3090058787
f3,StencilCudaGpu37,1000,1000,1000,1,1,28,3090537576
f3,StencilCudaGpu37,1000,1000,1000,1,1,29,3090523366
f3,StencilCudaGpu37,1000,1000,1000,1,1,30,3090253938
