machine,kernel,size(xyz),iteration,metric,"Stream","Grid X","SrcMemType",minExe,"Size","Throughput","Grid Z",maxGridy,"DstMemType",maxExe,"Duration",avgThroughput,"Device",avgExe,maxGridz,"Context",minThroughput,minGridz,callNum,"Block Y","Static SMem","Grid Y","Block X",minGridy,"Dynamic SMem","Start",minGridx,"Registers Per Thread",totalThroughput,"Block Z",maxGridx,maxThroughput,totalExe
supermicro,StencilCudaGpu37,800_800_800,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14484.000000,0,0,0,0,0,158153.000000,16156.000000,0,0,22201.0333333333,0,0,0,0,60,0,0,0,0,0,0,22021644934.000000,0,0,0,0,0,0,1332062
supermicro,StencilCudaGpu37,800_800_800,1,"cudaEventDestroy",0,0,0,1013.000000,0,0,0,0,0,27174.000000,1195.000000,0,0,1464.13333333333,0,0,0,0,300,0,0,0,0,0,0,23078355049.000000,0,0,0,0,0,0,439240
supermicro,StencilCudaGpu37,800_800_800,1,"cudaMalloc",0,0,0,311895.000000,0,0,0,0,0,539441.000000,311895.000000,0,0,457495.333333333,0,0,0,0,15,0,0,0,0,0,0,22018804378.000000,0,0,0,0,0,0,6862430
supermicro,StencilCudaGpu37,800_800_800,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","311",16,0,3382448.000000,0,0,16,1,0,5815657.000000,3414545.000000,0,"Tesla K20c (0)",4585232.48333333,16,"1",0,16,60,176,0,1,1,1,0.000000,23008571854.000000,16,21,0,1,18,0,275113949
supermicro,StencilCudaGpu37,800_800_800,1,"cudaFreeHost",0,0,0,418539156.000000,0,0,0,0,0,457949222.000000,418539156.000000,0,0,438244189,0,0,0,0,2,0,0,0,0,0,0,23547387577.000000,0,0,0,0,0,0,876488378
supermicro,StencilCudaGpu37,800_800_800,1,"[CUDAmemcpyDtoH]","312",0,0,47833738.000000,269.076599,5.009882,0,0,0,181893705.000000,52450359.000000,2.941735,"Tesla K20c (0)",131079092.883333,0,"1",1.747100,0,60,0,0,0,0,0,0,23025751300.000000,0,0,176.5041,0,0,5.493405,7864745573
supermicro,StencilCudaGpu37,800_800_800,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12837.000000,0,0,0,0,0,41204.000000,13047.000000,0,0,15417.4,0,0,0,0,60,0,0,0,0,0,0,22021703926.000000,0,0,0,0,0,0,925044
supermicro,StencilCudaGpu37,800_800_800,1,"cudaSetupArgument",0,0,0,267,0,0,0,0,0,28780.000000,278,0,0,473.276302083333,0,0,0,0,3840,0,0,0,0,0,0,22021736901.000000,0,0,0,0,0,0,1817381
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaMalloc3D",0,0,0,2468587.000000,0,0,0,0,0,2525684.000000,2510613.000000,0,0,2499314,0,0,0,0,5,0,0,0,0,0,0,34042493899.000000,0,0,0,0,0,0,12496570
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaMemGetInfo",0,0,0,223210.000000,0,0,0,0,0,294147.000000,280415.000000,0,0,274936.8,0,0,0,0,5,0,0,0,0,0,0,34040588916.000000,0,0,0,0,0,0,1374684
supermicro,StencilCudaGpu37,1000_1000_800,1,"cuDeviceGetCount",0,0,0,303,0,0,0,0,0,3256.000000,1650.000000,0,0,1736.33333333333,0,0,0,0,3,0,0,0,0,0,0,150022750.000000,0,0,0,0,0,0,5209
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaEventRecord",0,0,0,3707.000000,0,0,0,0,0,23050.000000,4109.000000,0,0,4948.555,0,0,0,0,400,0,0,0,0,0,0,34049764098.000000,0,0,0,0,0,0,1979422
supermicro,StencilCudaGpu37,1000_1000_800,1,"cuDeviceGetName",0,0,0,77025.000000,0,0,0,0,0,119407.000000,77450.000000,0,0,90539.75,0,0,0,0,4,0,0,0,0,0,0,154649988.000000,0,0,0,0,0,0,362159
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaMallocHost",0,0,0,2182271259.000000,0,0,0,0,0,2754171418.000000,2182271259.000000,0,0,2468221338.5,0,0,0,0,2,0,0,0,0,0,0,2910272672.000000,0,0,0,0,0,0,4936442677
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaStreamWaitEvent",0,0,0,1324.000000,0,0,0,0,0,31495.000000,1403.000000,0,0,1976.73148148148,0,0,0,0,540,0,0,0,0,0,0,34049695043.000000,0,0,0,0,0,0,1067435
supermicro,StencilCudaGpu37,1000_1000_800,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","407",17,0,16315039.000000,0,0,16,17,0,22173416.000000,18314606.000000,0,"Tesla K20c (0)",19679867.975,16,"1",0,16,80,16,0,15,16,15,7.593750,35470195975.000000,15,36,0,1,17,0,1574389438
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaStreamCreate",0,0,0,2604.000000,0,0,0,0,0,333261.000000,35925.000000,0,0,22220.395,0,0,0,0,400,0,0,0,0,0,0,34042449292.000000,0,0,0,0,0,0,8888158
supermicro,StencilCudaGpu37,1000_1000_800,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","405",2,0,967927.000000,0,0,16,15,0,1693896.000000,1273246.000000,0,"Tesla K20c (0)",1310339.6375,16,"1",0,16,80,1,0,15,256,15,0.000000,35464397919.000000,1,20,0,1,2,0,104827171
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaEventCreate",0,0,0,1238.000000,0,0,0,0,0,31412.000000,1276.000000,0,0,1805.865,0,0,0,0,400,0,0,0,0,0,0,34046489534.000000,0,0,0,0,0,0,722346
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13434.000000,0,0,0,0,0,42026.000000,15363.000000,0,0,15809.8125,0,0,0,0,80,0,0,0,0,0,0,34049725058.000000,0,0,0,0,0,0,1264785
supermicro,StencilCudaGpu37,1000_1000_800,1,"cuDeviceGet",0,0,0,164,0,0,0,0,0,6323.000000,477,0,0,957.5,0,0,0,0,12,0,0,0,0,0,0,154648327.000000,0,0,0,0,0,0,11490
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaConfigureCall",0,0,0,363,0,0,0,0,0,21259.000000,383,0,0,551.996875,0,0,0,0,320,0,0,0,0,0,0,34049696933.000000,0,0,0,0,0,0,176639
supermicro,StencilCudaGpu37,1000_1000_800,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","404",2,0,275271.000000,0,0,16,15,0,1308831.000000,1259326.000000,0,"Tesla K20c (0)",605567.8,16,"1",0,16,80,1,0,15,256,15,0.000000,35468891880.000000,1,14,0,1,2,0,48445424
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaFree",0,0,0,192696.000000,0,0,0,0,0,1032811.000000,192696.000000,0,0,422456.8,0,0,0,0,20,0,0,0,0,0,0,35616749132.000000,0,0,0,0,0,0,8449136
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12854.000000,0,0,0,0,0,38255.000000,13429.000000,0,0,15344.3125,0,0,0,0,80,0,0,0,0,0,0,34049643197.000000,0,0,0,0,0,0,1227545
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaMemcpy3DAsync",0,0,0,20064.000000,0,0,0,0,0,62735.000000,22397.000000,0,0,23539.01875,0,0,0,0,160,0,0,0,0,0,0,34049741137.000000,0,0,0,0,0,0,3766243
supermicro,StencilCudaGpu37,1000_1000_800,1,"[CUDAmemcpyHtoD]","403",0,0,67462158.000000,365.332031,4.130565,0,0,0,277958199.000000,86373066.000000,2.494539475,"Tesla K20c (0)",186865371.8875,0,"1",1.331103,0,80,0,0,0,0,0,0,35378010933.000000,0,0,199.563158,0,0,5.288440,14949229751
supermicro,StencilCudaGpu37,1000_1000_800,1,"cuDeviceGetAttribute",0,0,0,165,0,0,0,0,0,358364.000000,403,0,0,10775.8653846154,0,0,0,0,364,0,0,0,0,0,0,156072206.000000,0,0,0,0,0,0,3922415
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaDeviceSynchronize",0,0,0,1560137047.000000,0,0,0,0,0,1568867873.000000,1565262708.000000,0,0,1565069167,0,0,0,0,5,0,0,0,0,0,0,34049769334.000000,0,0,0,0,0,0,7825345835
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaGetDeviceCount",0,0,0,2534.000000,0,0,0,0,0,11585.000000,6874.000000,0,0,7669.6,0,0,0,0,5,0,0,0,0,0,0,34039735974.000000,0,0,0,0,0,0,38348
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaGetDeviceProperties",0,0,0,675367.000000,0,0,0,0,0,857994.000000,843710.000000,0,0,806362.6,0,0,0,0,5,0,0,0,0,0,0,34039743660.000000,0,0,0,0,0,0,4031813
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supermicro,StencilCudaGpu37,1000_1000_800,1,"cuDeviceTotalMem",0,0,0,380286.000000,0,0,0,0,0,404101.000000,383413.000000,0,0,391937.75,0,0,0,0,4,0,0,0,0,0,0,154728835.000000,0,0,0,0,0,0,1567751
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaStreamDestroy",0,0,0,3611.000000,0,0,0,0,0,320066.000000,4109.000000,0,0,13651.6975,0,0,0,0,400,0,0,0,0,0,0,35617826559.000000,0,0,0,0,0,0,5460679
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14371.000000,0,0,0,0,0,90096.000000,15422.000000,0,0,19955.3,0,0,0,0,80,0,0,0,0,0,0,34049612744.000000,0,0,0,0,0,0,1596424
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaEventDestroy",0,0,0,945,0,0,0,0,0,33859.000000,1607.000000,0,0,1355.16,0,0,0,0,400,0,0,0,0,0,0,35615211599.000000,0,0,0,0,0,0,542064
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaMalloc",0,0,0,327367.000000,0,0,0,0,0,503893.000000,328157.000000,0,0,438299.333333333,0,0,0,0,15,0,0,0,0,0,0,34045999128.000000,0,0,0,0,0,0,6574490
supermicro,StencilCudaGpu37,1000_1000_800,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","406",17,0,4348198.000000,0,0,16,17,0,6430262.000000,5035959.000000,0,"Tesla K20c (0)",5295547,16,"1",0,16,80,232,0,1,1,1,0.000000,35465141328.000000,15,21,0,1,17,0,423643760
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaFreeHost",0,0,0,704286972.000000,0,0,0,0,0,724321184.000000,704286972.000000,0,0,714304078,0,0,0,0,2,0,0,0,0,0,0,36355565422.000000,0,0,0,0,0,0,1428608156
supermicro,StencilCudaGpu37,1000_1000_800,1,"[CUDAmemcpyDtoH]","407",0,0,74205805.000000,358.476562,2.811783,0,0,0,220058665.000000,124502760.000000,2.7890039875,"Tesla K20c (0)",151638333.65,0,"1",1.688025,0,80,0,0,0,0,0,0,35490502211.000000,0,0,223.120319,0,0,5.250916,12131066692
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12666.000000,0,0,0,0,0,34305.000000,13212.000000,0,0,15072.15,0,0,0,0,80,0,0,0,0,0,0,34049672263.000000,0,0,0,0,0,0,1205772
supermicro,StencilCudaGpu37,1000_1000_800,1,"cudaSetupArgument",0,0,0,254,0,0,0,0,0,23836.000000,283,0,0,449.8126953125,0,0,0,0,5120,0,0,0,0,0,0,34049724121.000000,0,0,0,0,0,0,2303041
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaMalloc3D",0,0,0,2456324.000000,0,0,0,0,0,2683869.000000,2456324.000000,0,0,2519783.6,0,0,0,0,5,0,0,0,0,0,0,61003206131.000000,0,0,0,0,0,0,12598918
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaMemGetInfo",0,0,0,218864.000000,0,0,0,0,0,1185428.000000,218864.000000,0,0,453732,0,0,0,0,5,0,0,0,0,0,0,61001223170.000000,0,0,0,0,0,0,2268660
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cuDeviceGetCount",0,0,0,239,0,0,0,0,0,2812.000000,1514.000000,0,0,1521.66666666667,0,0,0,0,3,0,0,0,0,0,0,144567647.000000,0,0,0,0,0,0,4565
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaEventRecord",0,0,0,4045.000000,0,0,0,0,0,29267.000000,4404.000000,0,0,5390.29,0,0,0,0,500,0,0,0,0,0,0,61012281804.000000,0,0,0,0,0,0,2695145
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cuDeviceGetName",0,0,0,44595.000000,0,0,0,0,0,47546.000000,44595.000000,0,0,45608,0,0,0,0,4,0,0,0,0,0,0,146985769.000000,0,0,0,0,0,0,182432
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaMallocHost",0,0,0,2716225490.000000,0,0,0,0,0,3296944453.000000,2716225490.000000,0,0,3006584971.5,0,0,0,0,2,0,0,0,0,0,0,3444705980.000000,0,0,0,0,0,0,6013169943
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaStreamWaitEvent",0,0,0,1392.000000,0,0,0,0,0,22562.000000,1481.000000,0,0,2010.97205882353,0,0,0,0,680,0,0,0,0,0,0,61012216881.000000,0,0,0,0,0,0,1367461
supermicro,StencilCudaGpu37,1000_1000_1000,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","507",14,0,14952157.000000,0,0,20,15,0,21475702.000000,18875449.000000,0,"Tesla K20c (0)",19633504.86,20,"1",0,20,100,16,0,15,16,15,7.593750,62946686443.000000,11,36,0,1,14,0,1963350486
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaStreamCreate",0,0,0,2508.000000,0,0,0,0,0,412506.000000,17069.000000,0,0,22533.37,0,0,0,0,500,0,0,0,0,0,0,61003176193.000000,0,0,0,0,0,0,11266685
supermicro,StencilCudaGpu37,1000_1000_1000,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","505",1,0,824371.000000,0,0,20,15,0,1954605.000000,1326495.000000,0,"Tesla K20c (0)",1412104.69,20,"1",0,20,100,1,0,15,210,15,0.000000,62922689019.000000,1,20,0,1,1,0,141210469
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaEventCreate",0,0,0,1139.000000,0,0,0,0,0,38824.000000,1155.000000,0,0,1626.918,0,0,0,0,500,0,0,0,0,0,0,61007157983.000000,0,0,0,0,0,0,813459
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,13646.000000,0,0,0,0,0,85016.000000,14623.000000,0,0,17440.68,0,0,0,0,100,0,0,0,0,0,0,61012229605.000000,0,0,0,0,0,0,1744068
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cuDeviceGet",0,0,0,137,0,0,0,0,0,3446.000000,287,0,0,630.166666666667,0,0,0,0,12,0,0,0,0,0,0,146985130.000000,0,0,0,0,0,0,7562
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaConfigureCall",0,0,0,398,0,0,0,0,0,21340.000000,442,0,0,604.5275,0,0,0,0,400,0,0,0,0,0,0,61012218787.000000,0,0,0,0,0,0,241811
supermicro,StencilCudaGpu37,1000_1000_1000,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","504",1,0,281479.000000,0,0,20,15,0,1396321.000000,1189052.000000,0,"Tesla K20c (0)",638209.45,20,"1",0,20,100,1,0,15,210,15,0.000000,62907018061.000000,1,14,0,1,1,0,63820945
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaFree",0,0,0,196858.000000,0,0,0,0,0,1009478.000000,196858.000000,0,0,418205.15,0,0,0,0,20,0,0,0,0,0,0,63087183346.000000,0,0,0,0,0,0,8364103
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12848.000000,0,0,0,0,0,66981.000000,13399.000000,0,0,18089.77,0,0,0,0,100,0,0,0,0,0,0,61012143323.000000,0,0,0,0,0,0,1808977
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaMemcpy3DAsync",0,0,0,31042.000000,0,0,0,0,0,122872.000000,36409.000000,0,0,40601.525,0,0,0,0,200,0,0,0,0,0,0,61012244778.000000,0,0,0,0,0,0,8120305
supermicro,StencilCudaGpu37,1000_1000_1000,1,"[CUDAmemcpyHtoD]","508",0,0,64055352.000000,297.363281,1.647240,0,0,0,294900390.000000,176291124.000000,2.36973158,"Tesla K20c (0)",198579129.29,0,"1",1.368843,0,100,0,0,0,0,0,0,62721486337.000000,0,0,236.973158,0,0,5.221636,19857912929
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cuDeviceGetAttribute",0,0,0,139,0,0,0,0,0,216106.000000,170,0,0,6213.0467032967,0,0,0,0,364,0,0,0,0,0,0,147750829.000000,0,0,0,0,0,0,2261549
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaDeviceSynchronize",0,0,0,2066430134.000000,0,0,0,0,0,2082242035.000000,2073250621.000000,0,0,2072901641.6,0,0,0,0,5,0,0,0,0,0,0,61012287505.000000,0,0,0,0,0,0,10364508208
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaGetDeviceCount",0,0,0,2836.000000,0,0,0,0,0,78378.000000,2836.000000,0,0,21538.6,0,0,0,0,5,0,0,0,0,0,0,61000540436.000000,0,0,0,0,0,0,107693
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaGetDeviceProperties",0,0,0,677765.000000,0,0,0,0,0,864069.000000,677765.000000,0,0,772129.2,0,0,0,0,5,0,0,0,0,0,0,61000544263.000000,0,0,0,0,0,0,3860646
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cuDeviceTotalMem",0,0,0,163988.000000,0,0,0,0,0,176916.000000,163988.000000,0,0,167901.25,0,0,0,0,4,0,0,0,0,0,0,147030955.000000,0,0,0,0,0,0,671605
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaStreamDestroy",0,0,0,3552.000000,0,0,0,0,0,419064.000000,3983.000000,0,0,15483.238,0,0,0,0,500,0,0,0,0,0,0,63088745618.000000,0,0,0,0,0,0,7741619
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,14825.000000,0,0,0,0,0,361604.000000,16315.000000,0,0,23960.98,0,0,0,0,100,0,0,0,0,0,0,61012109458.000000,0,0,0,0,0,0,2396098
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaEventDestroy",0,0,0,971,0,0,0,0,0,26134.000000,1055.000000,0,0,1301.87,0,0,0,0,500,0,0,0,0,0,0,63085742505.000000,0,0,0,0,0,0,650935
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaMalloc",0,0,0,317870.000000,0,0,0,0,0,507235.000000,323511.000000,0,0,437001.6,0,0,0,0,15,0,0,0,0,0,0,61006651795.000000,0,0,0,0,0,0,6555024
supermicro,StencilCudaGpu37,1000_1000_1000,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","506",14,0,3917084.000000,0,0,20,14,0,6663739.000000,5101559.000000,0,"Tesla K20c (0)",5466908.5,20,"1",0,20,100,232,0,1,1,1,0.000000,62923453197.000000,11,21,0,1,14,0,546690850
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaFreeHost",0,0,0,886480884.000000,0,0,0,0,0,969849630.000000,886480884.000000,0,0,928165257,0,0,0,0,2,0,0,0,0,0,0,64075623486.000000,0,0,0,0,0,0,1856330514
supermicro,StencilCudaGpu37,1000_1000_1000,1,"[CUDAmemcpyDtoH]","507",0,0,67717037.000000,364.260254,3.000252,0,0,0,230384131.000000,118564337.000000,2.80316205,"Tesla K20c (0)",155724235.52,0,"1",1.636313,0,100,0,0,0,0,0,0,62966958788.000000,0,0,280.316205,0,0,5.380330,15572423552
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,12896.000000,0,0,0,0,0,65115.000000,14994.000000,0,0,16390.52,0,0,0,0,100,0,0,0,0,0,0,61012191310.000000,0,0,0,0,0,0,1639052
supermicro,StencilCudaGpu37,1000_1000_1000,1,"cudaSetupArgument",0,0,0,308,0,0,0,0,0,26398.000000,335,0,0,504.18609375,0,0,0,0,6400,0,0,0,0,0,0,61012228730.000000,0,0,0,0,0,0,3226791
machine,kernel,size(xyz),iteration,metric,"Stream","Grid X","SrcMemType",minExe,"Size","Throughput","Grid Z",maxGridy,"DstMemType",maxExe,"Duration",avgThroughput,"Device",avgExe,maxGridz,"Context",minThroughput,minGridz,callNum,"Block Y","Static SMem","Grid Y","Block X",minGridy,"Dynamic SMem","Start",minGridx,"Registers Per Thread",totalThroughput,"Block Z",maxGridx,maxThroughput,totalExe
ccsl,StencilCudaGpu37,100_100_50,1,"cudaMalloc3D",0,0,0,136253.000000,0,0,0,0,0,232865.000000,136253.000000,0,0,189731,0,0,0,0,5,0,0,0,0,0,0,216328630.000000,0,0,0,0,0,0,948655
ccsl,StencilCudaGpu37,100_100_50,1,"cudaMemGetInfo",0,0,0,185730.000000,0,0,0,0,0,209760.000000,185730.000000,0,0,200391.8,0,0,0,0,5,0,0,0,0,0,0,216098575.000000,0,0,0,0,0,0,1001959
ccsl,StencilCudaGpu37,100_100_50,1,"cuDeviceGetCount",0,0,0,340,0,0,0,0,0,1139.000000,340,0,0,739.5,0,0,0,0,2,0,0,0,0,0,0,114949101.000000,0,0,0,0,0,0,1479
ccsl,StencilCudaGpu37,100_100_50,1,"cudaEventRecord",0,0,0,1855.000000,0,0,0,0,0,4221.000000,2077.000000,0,0,2469.45,0,0,0,0,100,0,0,0,0,0,0,217226502.000000,0,0,0,0,0,0,246945
ccsl,StencilCudaGpu37,100_100_50,1,"cuDeviceGetName",0,0,0,24659.000000,0,0,0,0,0,24659.000000,24659.000000,0,0,24659.000000,0,0,0,0,1,0,0,0,0,0,0,114950627.000000,0,0,0,0,0,0,24659.000000
ccsl,StencilCudaGpu37,100_100_50,1,"cudaMallocHost",0,0,0,780436.000000,0,0,0,0,0,74500811.000000,780436.000000,0,0,37640623.5,0,0,0,0,2,0,0,0,0,0,0,189892387.000000,0,0,0,0,0,0,75281247
ccsl,StencilCudaGpu37,100_100_50,1,"cudaStreamWaitEvent",0,0,0,815,0,0,0,0,0,2243.000000,876,0,0,1083.55,0,0,0,0,120,0,0,0,0,0,0,217204643.000000,0,0,0,0,0,0,130026
ccsl,StencilCudaGpu37,100_100_50,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","113",2,0,195171.000000,0,0,1,7,0,235556.000000,230148.000000,0,"Tesla K40c (0)",209643.6,1,"1",0,1,20,16,0,7,2,7,7.593750,217583641.000000,2,42,0,1,3,0,4192872
ccsl,StencilCudaGpu37,100_100_50,1,"cudaStreamCreate",0,0,0,1627.000000,0,0,0,0,0,190989.000000,1686.000000,0,0,6554.06,0,0,0,0,100,0,0,0,0,0,0,216324951.000000,0,0,0,0,0,0,655406
ccsl,StencilCudaGpu37,100_100_50,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","111",1,0,48577.000000,0,0,1,7,0,61986.000000,49248.000000,0,"Tesla K40c (0)",57145.05,1,"1",0,1,20,1,0,7,4,7,0.000000,217440055.000000,1,32,0,1,1,0,1142901
ccsl,StencilCudaGpu37,100_100_50,1,"cudaEventCreate",0,0,0,675,0,0,0,0,0,4028.000000,790,0,0,950.39,0,0,0,0,100,0,0,0,0,0,0,216845293.000000,0,0,0,0,0,0,95039
ccsl,StencilCudaGpu37,100_100_50,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,7126.000000,0,0,0,0,0,10903.000000,7293.000000,0,0,8457.9,0,0,0,0,20,0,0,0,0,0,0,217211046.000000,0,0,0,0,0,0,169158
ccsl,StencilCudaGpu37,100_100_50,1,"cuDeviceGet",0,0,0,139,0,0,0,0,0,188,139,0,0,163.5,0,0,0,0,2,0,0,0,0,0,0,114949658.000000,0,0,0,0,0,0,327
ccsl,StencilCudaGpu37,100_100_50,1,"cudaConfigureCall",0,0,0,187,0,0,0,0,0,669,199,0,0,257.7625,0,0,0,0,80,0,0,0,0,0,0,217205825.000000,0,0,0,0,0,0,20621
ccsl,StencilCudaGpu37,100_100_50,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","110",1,0,17088.000000,0,0,1,7,0,22689.000000,17824.000000,0,"Tesla K40c (0)",20760.2,1,"1",0,1,20,1,0,7,4,7,0.000000,217435159.000000,1,32,0,1,1,0,415204
ccsl,StencilCudaGpu37,100_100_50,1,"cudaFree",0,0,0,108344.000000,0,0,0,0,0,1050024.000000,161743.000000,0,0,372996.9,0,0,0,0,20,0,0,0,0,0,0,219264479.000000,0,0,0,0,0,0,7459938
ccsl,StencilCudaGpu37,100_100_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,6867.000000,0,0,0,0,0,11829.000000,6930.000000,0,0,8301.05,0,0,0,0,20,0,0,0,0,0,0,217177082.000000,0,0,0,0,0,0,166021
ccsl,StencilCudaGpu37,100_100_50,1,"cudaMemcpy3DAsync",0,0,0,6216.000000,0,0,0,0,0,31916.000000,7612.000000,0,0,10737.225,0,0,0,0,40,0,0,0,0,0,0,217218632.000000,0,0,0,0,0,0,429489
ccsl,StencilCudaGpu37,100_100_50,1,"[CUDAmemcpyHtoD]","109",0,"Pinned",41889.000000,0.152588,3.464661,0,0,"Device",178307.000000,43009.000000,6.6329989,"Tesla K40c (0)",134288.85,0,"1",2.885138,0,20,0,0,0,0,0,0,217369941.000000,0,0,132.659978,0,0,8.167652,2685777
ccsl,StencilCudaGpu37,100_100_50,1,"cuDeviceGetAttribute",0,0,0,107,0,0,0,0,0,100871.000000,124,0,0,2775.53191489362,0,0,0,0,94,0,0,0,0,0,0,115385794.000000,0,0,0,0,0,0,260900
